Iteracao,Tempo(ns),Nome_Livro,Paradigma
123,62829921,DonQuixote-388208,Paralelo-GPU
124,62362248,DonQuixote-388208,Paralelo-GPU
125,62559704,DonQuixote-388208,Paralelo-GPU
126,68422828,DonQuixote-388208,Paralelo-GPU
127,63109050,DonQuixote-388208,Paralelo-GPU
128,62560749,DonQuixote-388208,Paralelo-GPU
129,63765665,DonQuixote-388208,Paralelo-GPU
130,62088964,DonQuixote-388208,Paralelo-GPU
131,192408737,DonQuixote-388208,Paralelo-GPU
132,111478284,DonQuixote-388208,Paralelo-GPU
133,65282405,DonQuixote-388208,Paralelo-GPU
134,63015911,DonQuixote-388208,Paralelo-GPU
135,79233527,DonQuixote-388208,Paralelo-GPU
136,69225288,DonQuixote-388208,Paralelo-GPU
137,108944651,DonQuixote-388208,Paralelo-GPU
138,154908981,DonQuixote-388208,Paralelo-GPU
139,142818828,DonQuixote-388208,Paralelo-GPU
140,74817223,DonQuixote-388208,Paralelo-GPU
141,66008489,DonQuixote-388208,Paralelo-GPU
142,62562759,DonQuixote-388208,Paralelo-GPU
143,64076601,DonQuixote-388208,Paralelo-GPU
144,63690426,DonQuixote-388208,Paralelo-GPU
145,85950608,DonQuixote-388208,Paralelo-GPU
146,114116129,DonQuixote-388208,Paralelo-GPU
147,106849267,DonQuixote-388208,Paralelo-GPU
148,140343322,DonQuixote-388208,Paralelo-GPU
149,73385502,DonQuixote-388208,Paralelo-GPU
150,61889712,DonQuixote-388208,Paralelo-GPU
151,61247324,DonQuixote-388208,Paralelo-GPU
152,60177021,DonQuixote-388208,Paralelo-GPU
153,59782755,DonQuixote-388208,Paralelo-GPU
154,61747384,DonQuixote-388208,Paralelo-GPU
155,60648997,DonQuixote-388208,Paralelo-GPU
156,60530973,DonQuixote-388208,Paralelo-GPU
157,61403874,DonQuixote-388208,Paralelo-GPU
158,60465878,DonQuixote-388208,Paralelo-GPU
159,61796133,DonQuixote-388208,Paralelo-GPU
160,84251095,DonQuixote-388208,Paralelo-GPU
161,99785523,DonQuixote-388208,Paralelo-GPU
162,100049274,DonQuixote-388208,Paralelo-GPU
163,66275959,DonQuixote-388208,Paralelo-GPU
164,60765636,DonQuixote-388208,Paralelo-GPU
165,61140545,DonQuixote-388208,Paralelo-GPU
166,61391100,DonQuixote-388208,Paralelo-GPU
167,79921350,DonQuixote-388208,Paralelo-GPU
168,100108845,DonQuixote-388208,Paralelo-GPU
169,79297452,DonQuixote-388208,Paralelo-GPU
170,60695109,DonQuixote-388208,Paralelo-GPU
171,61332985,DonQuixote-388208,Paralelo-GPU
172,64407098,DonQuixote-388208,Paralelo-GPU
173,72363427,DonQuixote-388208,Paralelo-GPU
174,85157206,DonQuixote-388208,Paralelo-GPU
175,94062009,DonQuixote-388208,Paralelo-GPU
176,135682498,DonQuixote-388208,Paralelo-GPU
177,107091787,DonQuixote-388208,Paralelo-GPU
178,61862527,DonQuixote-388208,Paralelo-GPU
179,77867732,DonQuixote-388208,Paralelo-GPU
180,98980891,DonQuixote-388208,Paralelo-GPU
181,79994120,DonQuixote-388208,Paralelo-GPU
182,61208227,DonQuixote-388208,Paralelo-GPU
183,61672459,DonQuixote-388208,Paralelo-GPU
184,62701719,DonQuixote-388208,Paralelo-GPU
185,64310575,DonQuixote-388208,Paralelo-GPU
186,63720405,DonQuixote-388208,Paralelo-GPU
187,63572736,DonQuixote-388208,Paralelo-GPU
