Iteracao,Tempo(ns),Nome_Livro,Paradigma,Quantidade_Threads
137,240111,DonQuixote-388208,Paralelo,4
138,215696,DonQuixote-388208,Paralelo,4
139,239863,DonQuixote-388208,Paralelo,4
140,234038,DonQuixote-388208,Paralelo,4
141,217512,DonQuixote-388208,Paralelo,4
142,225962,DonQuixote-388208,Paralelo,4
143,252605,DonQuixote-388208,Paralelo,4
144,221466,DonQuixote-388208,Paralelo,4
145,226083,DonQuixote-388208,Paralelo,4
146,224853,DonQuixote-388208,Paralelo,4
147,294154,DonQuixote-388208,Paralelo,4
148,222271,DonQuixote-388208,Paralelo,4
149,213564,DonQuixote-388208,Paralelo,4
150,214809,DonQuixote-388208,Paralelo,4
151,250231,DonQuixote-388208,Paralelo,4
152,221407,DonQuixote-388208,Paralelo,4
153,225910,DonQuixote-388208,Paralelo,4
154,235150,DonQuixote-388208,Paralelo,4
155,248464,DonQuixote-388208,Paralelo,4
156,260488,DonQuixote-388208,Paralelo,4
157,240878,DonQuixote-388208,Paralelo,4
158,242435,DonQuixote-388208,Paralelo,4
159,259956,DonQuixote-388208,Paralelo,4
160,248778,DonQuixote-388208,Paralelo,4
161,247007,DonQuixote-388208,Paralelo,4
162,252083,DonQuixote-388208,Paralelo,4
163,262425,DonQuixote-388208,Paralelo,4
164,240687,DonQuixote-388208,Paralelo,4
165,236490,DonQuixote-388208,Paralelo,4
166,233513,DonQuixote-388208,Paralelo,4
167,259410,DonQuixote-388208,Paralelo,4
168,241879,DonQuixote-388208,Paralelo,4
169,241491,DonQuixote-388208,Paralelo,4
170,236796,DonQuixote-388208,Paralelo,4
171,252427,DonQuixote-388208,Paralelo,4
172,233545,DonQuixote-388208,Paralelo,4
173,244258,DonQuixote-388208,Paralelo,4
174,244159,DonQuixote-388208,Paralelo,4
175,258292,DonQuixote-388208,Paralelo,4
176,252758,DonQuixote-388208,Paralelo,4
177,240264,DonQuixote-388208,Paralelo,4
178,319072,DonQuixote-388208,Paralelo,4
179,261296,DonQuixote-388208,Paralelo,4
180,237784,DonQuixote-388208,Paralelo,4
181,227263,DonQuixote-388208,Paralelo,4
182,237501,DonQuixote-388208,Paralelo,4
183,236145,DonQuixote-388208,Paralelo,4
184,230181,DonQuixote-388208,Paralelo,4
185,239098,DonQuixote-388208,Paralelo,4
186,263757,DonQuixote-388208,Paralelo,4
187,243187,DonQuixote-388208,Paralelo,4
188,231279,DonQuixote-388208,Paralelo,4
189,357534,DonQuixote-388208,Paralelo,4
190,240435,DonQuixote-388208,Paralelo,4
191,248714,DonQuixote-388208,Paralelo,4
192,236264,DonQuixote-388208,Paralelo,4
193,242191,DonQuixote-388208,Paralelo,4
194,242207,DonQuixote-388208,Paralelo,4
195,236858,DonQuixote-388208,Paralelo,4
196,235354,DonQuixote-388208,Paralelo,4
197,310128,DonQuixote-388208,Paralelo,4
198,242249,DonQuixote-388208,Paralelo,4
199,235193,DonQuixote-388208,Paralelo,4
200,242826,DonQuixote-388208,Paralelo,4
201,281201,DonQuixote-388208,Paralelo,4
202,257183,DonQuixote-388208,Paralelo,4
203,246653,DonQuixote-388208,Paralelo,4
204,332107,DonQuixote-388208,Paralelo,4
205,250286,DonQuixote-388208,Paralelo,4
206,266229,DonQuixote-388208,Paralelo,4
207,244440,DonQuixote-388208,Paralelo,4
208,252113,DonQuixote-388208,Paralelo,4
209,233177,DonQuixote-388208,Paralelo,4
210,247477,DonQuixote-388208,Paralelo,4
211,317490,DonQuixote-388208,Paralelo,4
212,266113,DonQuixote-388208,Paralelo,4
213,252579,DonQuixote-388208,Paralelo,4
214,233736,DonQuixote-388208,Paralelo,4
215,252192,DonQuixote-388208,Paralelo,4
216,244957,DonQuixote-388208,Paralelo,4
217,239898,DonQuixote-388208,Paralelo,4
218,242562,DonQuixote-388208,Paralelo,4
219,249565,DonQuixote-388208,Paralelo,4
220,231864,DonQuixote-388208,Paralelo,4
221,247575,DonQuixote-388208,Paralelo,4
222,251392,DonQuixote-388208,Paralelo,4
223,272658,DonQuixote-388208,Paralelo,4
224,232909,DonQuixote-388208,Paralelo,4
225,232994,DonQuixote-388208,Paralelo,4
226,239955,DonQuixote-388208,Paralelo,4
227,244615,DonQuixote-388208,Paralelo,4
228,238076,DonQuixote-388208,Paralelo,4
229,238467,DonQuixote-388208,Paralelo,4
230,235032,DonQuixote-388208,Paralelo,4
231,245223,DonQuixote-388208,Paralelo,4
232,276072,DonQuixote-388208,Paralelo,4
233,246643,DonQuixote-388208,Paralelo,4
234,237480,DonQuixote-388208,Paralelo,4
235,274056,DonQuixote-388208,Paralelo,4
236,233612,DonQuixote-388208,Paralelo,4
237,240425,DonQuixote-388208,Paralelo,4
238,255397,DonQuixote-388208,Paralelo,4
239,255162,DonQuixote-388208,Paralelo,4
240,231927,DonQuixote-388208,Paralelo,4
241,233668,DonQuixote-388208,Paralelo,4
242,250264,DonQuixote-388208,Paralelo,4
243,247224,DonQuixote-388208,Paralelo,4
244,239544,DonQuixote-388208,Paralelo,4
245,235080,DonQuixote-388208,Paralelo,4
246,325357,DonQuixote-388208,Paralelo,4
247,243296,DonQuixote-388208,Paralelo,4
248,273495,DonQuixote-388208,Paralelo,4
249,265049,DonQuixote-388208,Paralelo,4
250,256579,DonQuixote-388208,Paralelo,4
251,236474,DonQuixote-388208,Paralelo,4
252,234238,DonQuixote-388208,Paralelo,4
253,255014,DonQuixote-388208,Paralelo,4
254,273858,DonQuixote-388208,Paralelo,4
255,241153,DonQuixote-388208,Paralelo,4
256,238472,DonQuixote-388208,Paralelo,4
257,237033,DonQuixote-388208,Paralelo,4
258,256995,DonQuixote-388208,Paralelo,4
259,243297,DonQuixote-388208,Paralelo,4
260,240025,DonQuixote-388208,Paralelo,4
261,1405995,DonQuixote-388208,Paralelo,4
262,856241,DonQuixote-388208,Paralelo,4
263,537666,DonQuixote-388208,Paralelo,4
264,636846,DonQuixote-388208,Paralelo,4
265,509834,DonQuixote-388208,Paralelo,4
266,420279,DonQuixote-388208,Paralelo,4
267,348462,DonQuixote-388208,Paralelo,4
268,386686,DonQuixote-388208,Paralelo,4
269,272683,DonQuixote-388208,Paralelo,4
270,327983,DonQuixote-388208,Paralelo,4
271,249377,DonQuixote-388208,Paralelo,4
272,267935,DonQuixote-388208,Paralelo,4
273,240619,DonQuixote-388208,Paralelo,4
274,239624,DonQuixote-388208,Paralelo,4
275,258888,DonQuixote-388208,Paralelo,4
276,241918,DonQuixote-388208,Paralelo,4
277,230767,DonQuixote-388208,Paralelo,4
278,235541,DonQuixote-388208,Paralelo,4
279,245789,DonQuixote-388208,Paralelo,4
280,244395,DonQuixote-388208,Paralelo,4
281,237138,DonQuixote-388208,Paralelo,4
282,237554,DonQuixote-388208,Paralelo,4
283,241728,DonQuixote-388208,Paralelo,4
284,235351,DonQuixote-388208,Paralelo,4
285,243723,DonQuixote-388208,Paralelo,4
286,696281,DonQuixote-388208,Paralelo,4
287,253333,DonQuixote-388208,Paralelo,4
288,228882,DonQuixote-388208,Paralelo,4
289,227585,DonQuixote-388208,Paralelo,4
290,243469,DonQuixote-388208,Paralelo,4
291,220176,DonQuixote-388208,Paralelo,4
292,44447088,DonQuixote-388208,Paralelo,4
293,318810,DonQuixote-388208,Paralelo,4
294,315288,DonQuixote-388208,Paralelo,4
295,245688,DonQuixote-388208,Paralelo,4
296,225672,DonQuixote-388208,Paralelo,4
297,260950,DonQuixote-388208,Paralelo,4
298,222801,DonQuixote-388208,Paralelo,4
299,266542,DonQuixote-388208,Paralelo,4
300,231212,DonQuixote-388208,Paralelo,4
301,221359,DonQuixote-388208,Paralelo,4
302,210297,DonQuixote-388208,Paralelo,4
303,211129,DonQuixote-388208,Paralelo,4
304,209225,DonQuixote-388208,Paralelo,4
305,227683,DonQuixote-388208,Paralelo,4
306,218037,DonQuixote-388208,Paralelo,4
307,212630,DonQuixote-388208,Paralelo,4
308,208914,DonQuixote-388208,Paralelo,4
309,218289,DonQuixote-388208,Paralelo,4
310,209264,DonQuixote-388208,Paralelo,4
311,235878,DonQuixote-388208,Paralelo,4
312,209488,DonQuixote-388208,Paralelo,4
313,221191,DonQuixote-388208,Paralelo,4
314,211816,DonQuixote-388208,Paralelo,4
315,211219,DonQuixote-388208,Paralelo,4
316,198583,DonQuixote-388208,Paralelo,4
317,207219,DonQuixote-388208,Paralelo,4
318,221808,DonQuixote-388208,Paralelo,4
319,207868,DonQuixote-388208,Paralelo,4
320,220517,DonQuixote-388208,Paralelo,4
321,216073,DonQuixote-388208,Paralelo,4
322,202255,DonQuixote-388208,Paralelo,4
323,227358,DonQuixote-388208,Paralelo,4
324,209581,DonQuixote-388208,Paralelo,4
325,283348,DonQuixote-388208,Paralelo,4
326,221811,DonQuixote-388208,Paralelo,4
327,227898,DonQuixote-388208,Paralelo,4
328,213474,DonQuixote-388208,Paralelo,4
329,214597,DonQuixote-388208,Paralelo,4
330,202390,DonQuixote-388208,Paralelo,4
331,229842,DonQuixote-388208,Paralelo,4
332,209791,DonQuixote-388208,Paralelo,4
333,203285,DonQuixote-388208,Paralelo,4
334,226393,DonQuixote-388208,Paralelo,4
335,210665,DonQuixote-388208,Paralelo,4
336,230341,DonQuixote-388208,Paralelo,4
337,215727,DonQuixote-388208,Paralelo,4
338,204559,DonQuixote-388208,Paralelo,4
339,214733,DonQuixote-388208,Paralelo,4
340,222729,DonQuixote-388208,Paralelo,4
341,217199,DonQuixote-388208,Paralelo,4
342,210421,DonQuixote-388208,Paralelo,4
343,213437,DonQuixote-388208,Paralelo,4
344,207803,DonQuixote-388208,Paralelo,4
345,229653,DonQuixote-388208,Paralelo,4
346,211300,DonQuixote-388208,Paralelo,4
347,203270,DonQuixote-388208,Paralelo,4
348,208049,DonQuixote-388208,Paralelo,4
349,207583,DonQuixote-388208,Paralelo,4
350,207962,DonQuixote-388208,Paralelo,4
351,204456,DonQuixote-388208,Paralelo,4
352,203927,DonQuixote-388208,Paralelo,4
353,208466,DonQuixote-388208,Paralelo,4
354,230501,DonQuixote-388208,Paralelo,4
355,221700,DonQuixote-388208,Paralelo,4
356,206073,DonQuixote-388208,Paralelo,4
357,247234,DonQuixote-388208,Paralelo,4
358,255380,DonQuixote-388208,Paralelo,4
359,216056,DonQuixote-388208,Paralelo,4
360,240985,DonQuixote-388208,Paralelo,4
361,248179,DonQuixote-388208,Paralelo,4
362,271877,DonQuixote-388208,Paralelo,4
363,230541,DonQuixote-388208,Paralelo,4
364,235993,DonQuixote-388208,Paralelo,4
365,225404,DonQuixote-388208,Paralelo,4
366,271472,DonQuixote-388208,Paralelo,4
367,229417,DonQuixote-388208,Paralelo,4
368,226251,DonQuixote-388208,Paralelo,4
369,224580,DonQuixote-388208,Paralelo,4
370,237644,DonQuixote-388208,Paralelo,4
371,256278,DonQuixote-388208,Paralelo,4
372,219336,DonQuixote-388208,Paralelo,4
373,210571,DonQuixote-388208,Paralelo,4
374,208483,DonQuixote-388208,Paralelo,4
375,224340,DonQuixote-388208,Paralelo,4
376,215176,DonQuixote-388208,Paralelo,4
377,204642,DonQuixote-388208,Paralelo,4
378,205277,DonQuixote-388208,Paralelo,4
379,227565,DonQuixote-388208,Paralelo,4
380,214628,DonQuixote-388208,Paralelo,4
381,211868,DonQuixote-388208,Paralelo,4
382,216938,DonQuixote-388208,Paralelo,4
383,211001,DonQuixote-388208,Paralelo,4
384,217118,DonQuixote-388208,Paralelo,4
385,218494,DonQuixote-388208,Paralelo,4
386,208035,DonQuixote-388208,Paralelo,4
387,460821,DonQuixote-388208,Paralelo,4
388,234469,DonQuixote-388208,Paralelo,4
389,231862,DonQuixote-388208,Paralelo,4
390,229475,DonQuixote-388208,Paralelo,4
391,298778,DonQuixote-388208,Paralelo,4
392,224412,DonQuixote-388208,Paralelo,4
393,222849,DonQuixote-388208,Paralelo,4
394,222599,DonQuixote-388208,Paralelo,4
395,221854,DonQuixote-388208,Paralelo,4
396,208156,DonQuixote-388208,Paralelo,4
397,245420,DonQuixote-388208,Paralelo,4
398,211977,DonQuixote-388208,Paralelo,4
399,223326,DonQuixote-388208,Paralelo,4
400,221252,DonQuixote-388208,Paralelo,4
401,209454,DonQuixote-388208,Paralelo,4
402,217074,DonQuixote-388208,Paralelo,4
403,201954,DonQuixote-388208,Paralelo,4
404,226854,DonQuixote-388208,Paralelo,4
