Iteracao,Tempo(ns),Nome_Livro,Paradigma
159,2046764,DonQuixote-388208,Serial
160,2047556,DonQuixote-388208,Serial
161,2106968,DonQuixote-388208,Serial
162,2369771,DonQuixote-388208,Serial
163,2415910,DonQuixote-388208,Serial
164,2098686,DonQuixote-388208,Serial
165,1935845,DonQuixote-388208,Serial
166,1915125,DonQuixote-388208,Serial
167,1912028,DonQuixote-388208,Serial
168,1912128,DonQuixote-388208,Serial
169,1892548,DonQuixote-388208,Serial
170,1912740,DonQuixote-388208,Serial
171,1925184,DonQuixote-388208,Serial
172,1889106,DonQuixote-388208,Serial
173,1866852,DonQuixote-388208,Serial
174,1886570,DonQuixote-388208,Serial
175,1876910,DonQuixote-388208,Serial
176,2352901,DonQuixote-388208,Serial
177,1961549,DonQuixote-388208,Serial
178,2010599,DonQuixote-388208,Serial
179,1940179,DonQuixote-388208,Serial
180,1904875,DonQuixote-388208,Serial
181,1903652,DonQuixote-388208,Serial
182,1905678,DonQuixote-388208,Serial
183,1890596,DonQuixote-388208,Serial
184,1897289,DonQuixote-388208,Serial
185,1879306,DonQuixote-388208,Serial
186,1914786,DonQuixote-388208,Serial
187,1888481,DonQuixote-388208,Serial
188,1897262,DonQuixote-388208,Serial
189,1894272,DonQuixote-388208,Serial
190,1868836,DonQuixote-388208,Serial
191,1867329,DonQuixote-388208,Serial
192,1883418,DonQuixote-388208,Serial
193,1867580,DonQuixote-388208,Serial
194,1859409,DonQuixote-388208,Serial
195,1855611,DonQuixote-388208,Serial
196,1864720,DonQuixote-388208,Serial
197,1887730,DonQuixote-388208,Serial
198,1864890,DonQuixote-388208,Serial
199,2147720,DonQuixote-388208,Serial
200,1916258,DonQuixote-388208,Serial
201,1907562,DonQuixote-388208,Serial
202,1874045,DonQuixote-388208,Serial
203,1865722,DonQuixote-388208,Serial
204,1873911,DonQuixote-388208,Serial
205,1979537,DonQuixote-388208,Serial
206,1895149,DonQuixote-388208,Serial
207,1874572,DonQuixote-388208,Serial
208,1938624,DonQuixote-388208,Serial
209,1953789,DonQuixote-388208,Serial
210,1959011,DonQuixote-388208,Serial
211,1898294,DonQuixote-388208,Serial
212,1882179,DonQuixote-388208,Serial
213,1894479,DonQuixote-388208,Serial
214,1902553,DonQuixote-388208,Serial
215,1874821,DonQuixote-388208,Serial
216,1971277,DonQuixote-388208,Serial
217,1861459,DonQuixote-388208,Serial
218,1870605,DonQuixote-388208,Serial
219,1854510,DonQuixote-388208,Serial
220,1856914,DonQuixote-388208,Serial
221,1858149,DonQuixote-388208,Serial
222,1844346,DonQuixote-388208,Serial
223,1894803,DonQuixote-388208,Serial
224,1848513,DonQuixote-388208,Serial
225,1853826,DonQuixote-388208,Serial
226,1857440,DonQuixote-388208,Serial
227,1848781,DonQuixote-388208,Serial
228,1856223,DonQuixote-388208,Serial
229,1842320,DonQuixote-388208,Serial
230,1843287,DonQuixote-388208,Serial
231,1847175,DonQuixote-388208,Serial
232,1880867,DonQuixote-388208,Serial
233,1847646,DonQuixote-388208,Serial
234,1844615,DonQuixote-388208,Serial
