Iteracao,Tempo(ns),Nome_Livro,Paradigma,Quantidade_Threads
149,379968,Dracula-165307,Paralelo,4
150,294660,Dracula-165307,Paralelo,4
151,463953,Dracula-165307,Paralelo,4
152,389663,Dracula-165307,Paralelo,4
153,355762,Dracula-165307,Paralelo,4
154,353568,Dracula-165307,Paralelo,4
155,372953,Dracula-165307,Paralelo,4
156,406238,Dracula-165307,Paralelo,4
157,392623,Dracula-165307,Paralelo,4
158,349204,Dracula-165307,Paralelo,4
159,391932,Dracula-165307,Paralelo,4
160,476663,Dracula-165307,Paralelo,4
161,435890,Dracula-165307,Paralelo,4
162,417830,Dracula-165307,Paralelo,4
163,387127,Dracula-165307,Paralelo,4
164,402634,Dracula-165307,Paralelo,4
165,382112,Dracula-165307,Paralelo,4
166,500820,Dracula-165307,Paralelo,4
167,304858,Dracula-165307,Paralelo,4
168,1366576,Dracula-165307,Paralelo,4
169,377787,Dracula-165307,Paralelo,4
170,390241,Dracula-165307,Paralelo,4
171,3073719,Dracula-165307,Paralelo,4
172,1524530,Dracula-165307,Paralelo,4
173,1682614,Dracula-165307,Paralelo,4
174,962825,Dracula-165307,Paralelo,4
175,1945692,Dracula-165307,Paralelo,4
176,3109689,Dracula-165307,Paralelo,4
177,2222093,Dracula-165307,Paralelo,4
178,586650,Dracula-165307,Paralelo,4
179,366404,Dracula-165307,Paralelo,4
180,449936,Dracula-165307,Paralelo,4
181,523289,Dracula-165307,Paralelo,4
182,359683,Dracula-165307,Paralelo,4
183,1260187,Dracula-165307,Paralelo,4
184,442238,Dracula-165307,Paralelo,4
185,465504,Dracula-165307,Paralelo,4
186,389146,Dracula-165307,Paralelo,4
187,449900,Dracula-165307,Paralelo,4
188,340968,Dracula-165307,Paralelo,4
189,2098322,Dracula-165307,Paralelo,4
190,3939622,Dracula-165307,Paralelo,4
191,2963387,Dracula-165307,Paralelo,4
192,1510346,Dracula-165307,Paralelo,4
193,735036,Dracula-165307,Paralelo,4
194,1130747,Dracula-165307,Paralelo,4
195,684349,Dracula-165307,Paralelo,4
196,1298954,Dracula-165307,Paralelo,4
197,680210,Dracula-165307,Paralelo,4
198,1122985,Dracula-165307,Paralelo,4
199,592856,Dracula-165307,Paralelo,4
200,602188,Dracula-165307,Paralelo,4
201,755082,Dracula-165307,Paralelo,4
202,1371728,Dracula-165307,Paralelo,4
203,2821805,Dracula-165307,Paralelo,4
204,1187962,Dracula-165307,Paralelo,4
205,3395123,Dracula-165307,Paralelo,4
206,2738533,Dracula-165307,Paralelo,4
207,544404,Dracula-165307,Paralelo,4
208,525394,Dracula-165307,Paralelo,4
209,603057,Dracula-165307,Paralelo,4
210,601056,Dracula-165307,Paralelo,4
211,536973,Dracula-165307,Paralelo,4
212,522433,Dracula-165307,Paralelo,4
213,462142,Dracula-165307,Paralelo,4
214,526083,Dracula-165307,Paralelo,4
215,576075,Dracula-165307,Paralelo,4
216,767768,Dracula-165307,Paralelo,4
217,557441,Dracula-165307,Paralelo,4
218,2587738,Dracula-165307,Paralelo,4
219,594876,Dracula-165307,Paralelo,4
220,656494,Dracula-165307,Paralelo,4
221,579221,Dracula-165307,Paralelo,4
222,583515,Dracula-165307,Paralelo,4
223,643068,Dracula-165307,Paralelo,4
224,614653,Dracula-165307,Paralelo,4
225,577417,Dracula-165307,Paralelo,4
226,636203,Dracula-165307,Paralelo,4
227,574640,Dracula-165307,Paralelo,4
228,565549,Dracula-165307,Paralelo,4
229,581638,Dracula-165307,Paralelo,4
230,584005,Dracula-165307,Paralelo,4
231,722226,Dracula-165307,Paralelo,4
232,561999,Dracula-165307,Paralelo,4
233,550084,Dracula-165307,Paralelo,4
234,549329,Dracula-165307,Paralelo,4
235,512430,Dracula-165307,Paralelo,4
236,704972,Dracula-165307,Paralelo,4
237,3513204,Dracula-165307,Paralelo,4
238,54677286,Dracula-165307,Paralelo,4
239,1974092,Dracula-165307,Paralelo,4
240,824000,Dracula-165307,Paralelo,4
241,459953,Dracula-165307,Paralelo,4
242,3055133,Dracula-165307,Paralelo,4
243,2018320,Dracula-165307,Paralelo,4
244,601927,Dracula-165307,Paralelo,4
245,2242413,Dracula-165307,Paralelo,4
246,1949197,Dracula-165307,Paralelo,4
247,2989565,Dracula-165307,Paralelo,4
248,603116,Dracula-165307,Paralelo,4
249,1332531,Dracula-165307,Paralelo,4
250,605169,Dracula-165307,Paralelo,4
251,1098332,Dracula-165307,Paralelo,4
252,500458,Dracula-165307,Paralelo,4
253,509045,Dracula-165307,Paralelo,4
254,1885658,Dracula-165307,Paralelo,4
255,754825,Dracula-165307,Paralelo,4
256,1229071,Dracula-165307,Paralelo,4
257,2450191,Dracula-165307,Paralelo,4
258,5475370,Dracula-165307,Paralelo,4
259,2086698,Dracula-165307,Paralelo,4
260,3904148,Dracula-165307,Paralelo,4
261,3494121,Dracula-165307,Paralelo,4
262,501225,Dracula-165307,Paralelo,4
263,2065095,Dracula-165307,Paralelo,4
264,447749,Dracula-165307,Paralelo,4
265,1374742,Dracula-165307,Paralelo,4
266,540594,Dracula-165307,Paralelo,4
267,488139,Dracula-165307,Paralelo,4
268,607178,Dracula-165307,Paralelo,4
269,670709,Dracula-165307,Paralelo,4
270,1845064,Dracula-165307,Paralelo,4
271,616876,Dracula-165307,Paralelo,4
272,469656,Dracula-165307,Paralelo,4
273,464673,Dracula-165307,Paralelo,4
274,453988,Dracula-165307,Paralelo,4
275,1380729,Dracula-165307,Paralelo,4
276,1318159,Dracula-165307,Paralelo,4
277,864999,Dracula-165307,Paralelo,4
278,1150377,Dracula-165307,Paralelo,4
279,485548,Dracula-165307,Paralelo,4
280,525608,Dracula-165307,Paralelo,4
281,536464,Dracula-165307,Paralelo,4
282,470671,Dracula-165307,Paralelo,4
283,479773,Dracula-165307,Paralelo,4
284,495059,Dracula-165307,Paralelo,4
285,509872,Dracula-165307,Paralelo,4
286,500508,Dracula-165307,Paralelo,4
287,474143,Dracula-165307,Paralelo,4
288,517515,Dracula-165307,Paralelo,4
289,513541,Dracula-165307,Paralelo,4
290,485863,Dracula-165307,Paralelo,4
291,430515,Dracula-165307,Paralelo,4
292,503681,Dracula-165307,Paralelo,4
293,483620,Dracula-165307,Paralelo,4
294,609973,Dracula-165307,Paralelo,4
295,436018,Dracula-165307,Paralelo,4
296,529818,Dracula-165307,Paralelo,4
297,490145,Dracula-165307,Paralelo,4
298,607343,Dracula-165307,Paralelo,4
299,574084,Dracula-165307,Paralelo,4
300,513573,Dracula-165307,Paralelo,4
301,490737,Dracula-165307,Paralelo,4
302,519069,Dracula-165307,Paralelo,4
303,535070,Dracula-165307,Paralelo,4
304,484780,Dracula-165307,Paralelo,4
305,511194,Dracula-165307,Paralelo,4
306,466844,Dracula-165307,Paralelo,4
307,571279,Dracula-165307,Paralelo,4
308,457071,Dracula-165307,Paralelo,4
309,452893,Dracula-165307,Paralelo,4
310,593370,Dracula-165307,Paralelo,4
311,532816,Dracula-165307,Paralelo,4
312,456202,Dracula-165307,Paralelo,4
313,486126,Dracula-165307,Paralelo,4
314,485648,Dracula-165307,Paralelo,4
315,550738,Dracula-165307,Paralelo,4
316,482892,Dracula-165307,Paralelo,4
317,501613,Dracula-165307,Paralelo,4
318,456031,Dracula-165307,Paralelo,4
319,515297,Dracula-165307,Paralelo,4
320,578401,Dracula-165307,Paralelo,4
321,511711,Dracula-165307,Paralelo,4
322,495838,Dracula-165307,Paralelo,4
323,484893,Dracula-165307,Paralelo,4
324,484338,Dracula-165307,Paralelo,4
325,507808,Dracula-165307,Paralelo,4
326,584330,Dracula-165307,Paralelo,4
327,515579,Dracula-165307,Paralelo,4
328,505419,Dracula-165307,Paralelo,4
329,425359,Dracula-165307,Paralelo,4
330,928818,Dracula-165307,Paralelo,4
331,561107,Dracula-165307,Paralelo,4
332,488588,Dracula-165307,Paralelo,4
333,558786,Dracula-165307,Paralelo,4
334,474916,Dracula-165307,Paralelo,4
335,592192,Dracula-165307,Paralelo,4
336,602790,Dracula-165307,Paralelo,4
337,429346,Dracula-165307,Paralelo,4
338,628507,Dracula-165307,Paralelo,4
339,3308695,Dracula-165307,Paralelo,4
340,604059,Dracula-165307,Paralelo,4
341,1444128,Dracula-165307,Paralelo,4
342,1771354,Dracula-165307,Paralelo,4
343,718672,Dracula-165307,Paralelo,4
344,534341,Dracula-165307,Paralelo,4
345,465935,Dracula-165307,Paralelo,4
346,539113,Dracula-165307,Paralelo,4
347,503411,Dracula-165307,Paralelo,4
348,421479,Dracula-165307,Paralelo,4
349,1142978,Dracula-165307,Paralelo,4
350,4036200,Dracula-165307,Paralelo,4
351,924802,Dracula-165307,Paralelo,4
352,480159,Dracula-165307,Paralelo,4
353,474381,Dracula-165307,Paralelo,4
354,817846,Dracula-165307,Paralelo,4
355,3614168,Dracula-165307,Paralelo,4
356,4796176,Dracula-165307,Paralelo,4
357,414310,Dracula-165307,Paralelo,4
358,415996,Dracula-165307,Paralelo,4
359,1931222,Dracula-165307,Paralelo,4
360,1166635,Dracula-165307,Paralelo,4
361,1781075,Dracula-165307,Paralelo,4
362,555728,Dracula-165307,Paralelo,4
363,489504,Dracula-165307,Paralelo,4
364,479735,Dracula-165307,Paralelo,4
365,500417,Dracula-165307,Paralelo,4
366,498728,Dracula-165307,Paralelo,4
367,499013,Dracula-165307,Paralelo,4
368,517724,Dracula-165307,Paralelo,4
369,527197,Dracula-165307,Paralelo,4
370,469702,Dracula-165307,Paralelo,4
371,449664,Dracula-165307,Paralelo,4
372,511554,Dracula-165307,Paralelo,4
373,606522,Dracula-165307,Paralelo,4
374,499530,Dracula-165307,Paralelo,4
375,505443,Dracula-165307,Paralelo,4
376,512371,Dracula-165307,Paralelo,4
377,507266,Dracula-165307,Paralelo,4
378,539170,Dracula-165307,Paralelo,4
379,537915,Dracula-165307,Paralelo,4
380,575152,Dracula-165307,Paralelo,4
381,498917,Dracula-165307,Paralelo,4
382,471182,Dracula-165307,Paralelo,4
383,504314,Dracula-165307,Paralelo,4
384,474418,Dracula-165307,Paralelo,4
385,1519776,Dracula-165307,Paralelo,4
386,1184128,Dracula-165307,Paralelo,4
387,394287,Dracula-165307,Paralelo,4
388,4980856,Dracula-165307,Paralelo,4
389,433532,Dracula-165307,Paralelo,4
