Iteracao,Tempo(ns),Nome_Livro,Paradigma
127,87345760,MobyDick-217452,Paralelo-GPU
128,60838455,MobyDick-217452,Paralelo-GPU
129,59375254,MobyDick-217452,Paralelo-GPU
130,60059532,MobyDick-217452,Paralelo-GPU
131,59315886,MobyDick-217452,Paralelo-GPU
132,71328584,MobyDick-217452,Paralelo-GPU
133,76028103,MobyDick-217452,Paralelo-GPU
134,60117089,MobyDick-217452,Paralelo-GPU
135,59603693,MobyDick-217452,Paralelo-GPU
136,61259284,MobyDick-217452,Paralelo-GPU
137,60233424,MobyDick-217452,Paralelo-GPU
138,69064342,MobyDick-217452,Paralelo-GPU
139,62192839,MobyDick-217452,Paralelo-GPU
140,60257715,MobyDick-217452,Paralelo-GPU
141,60211204,MobyDick-217452,Paralelo-GPU
142,69595063,MobyDick-217452,Paralelo-GPU
143,86593605,MobyDick-217452,Paralelo-GPU
144,61681167,MobyDick-217452,Paralelo-GPU
145,59491626,MobyDick-217452,Paralelo-GPU
146,60221423,MobyDick-217452,Paralelo-GPU
147,60956814,MobyDick-217452,Paralelo-GPU
148,83176737,MobyDick-217452,Paralelo-GPU
149,100116757,MobyDick-217452,Paralelo-GPU
150,62867383,MobyDick-217452,Paralelo-GPU
151,61336672,MobyDick-217452,Paralelo-GPU
152,61640427,MobyDick-217452,Paralelo-GPU
153,85573686,MobyDick-217452,Paralelo-GPU
154,79369683,MobyDick-217452,Paralelo-GPU
155,62309199,MobyDick-217452,Paralelo-GPU
156,60471875,MobyDick-217452,Paralelo-GPU
157,62096947,MobyDick-217452,Paralelo-GPU
158,60338021,MobyDick-217452,Paralelo-GPU
159,79712042,MobyDick-217452,Paralelo-GPU
160,85614858,MobyDick-217452,Paralelo-GPU
161,65024629,MobyDick-217452,Paralelo-GPU
162,80326303,MobyDick-217452,Paralelo-GPU
163,68680556,MobyDick-217452,Paralelo-GPU
164,60381472,MobyDick-217452,Paralelo-GPU
165,62143139,MobyDick-217452,Paralelo-GPU
166,60641584,MobyDick-217452,Paralelo-GPU
167,60156890,MobyDick-217452,Paralelo-GPU
168,61547026,MobyDick-217452,Paralelo-GPU
169,68433186,MobyDick-217452,Paralelo-GPU
170,66442045,MobyDick-217452,Paralelo-GPU
171,61295929,MobyDick-217452,Paralelo-GPU
172,63029098,MobyDick-217452,Paralelo-GPU
173,94093547,MobyDick-217452,Paralelo-GPU
174,91601900,MobyDick-217452,Paralelo-GPU
175,76501676,MobyDick-217452,Paralelo-GPU
176,60657290,MobyDick-217452,Paralelo-GPU
177,63370498,MobyDick-217452,Paralelo-GPU
178,79020344,MobyDick-217452,Paralelo-GPU
179,82105468,MobyDick-217452,Paralelo-GPU
180,61542442,MobyDick-217452,Paralelo-GPU
181,61247771,MobyDick-217452,Paralelo-GPU
182,71023213,MobyDick-217452,Paralelo-GPU
183,98075550,MobyDick-217452,Paralelo-GPU
184,62764038,MobyDick-217452,Paralelo-GPU
185,61471841,MobyDick-217452,Paralelo-GPU
186,60116827,MobyDick-217452,Paralelo-GPU
187,109598623,MobyDick-217452,Paralelo-GPU
188,71086769,MobyDick-217452,Paralelo-GPU
189,88064690,MobyDick-217452,Paralelo-GPU
190,63367143,MobyDick-217452,Paralelo-GPU
191,60143526,MobyDick-217452,Paralelo-GPU
192,60263199,MobyDick-217452,Paralelo-GPU
193,60852063,MobyDick-217452,Paralelo-GPU
194,60738413,MobyDick-217452,Paralelo-GPU
195,60692877,MobyDick-217452,Paralelo-GPU
196,60335040,MobyDick-217452,Paralelo-GPU
197,77440576,MobyDick-217452,Paralelo-GPU
198,61824937,MobyDick-217452,Paralelo-GPU
199,60182870,MobyDick-217452,Paralelo-GPU
200,60721929,MobyDick-217452,Paralelo-GPU
201,60649742,MobyDick-217452,Paralelo-GPU
202,60216177,MobyDick-217452,Paralelo-GPU
203,60254164,MobyDick-217452,Paralelo-GPU
204,60904007,MobyDick-217452,Paralelo-GPU
205,60854774,MobyDick-217452,Paralelo-GPU
206,60876841,MobyDick-217452,Paralelo-GPU
207,60751878,MobyDick-217452,Paralelo-GPU
208,61204267,MobyDick-217452,Paralelo-GPU
209,60179363,MobyDick-217452,Paralelo-GPU
210,63899083,MobyDick-217452,Paralelo-GPU
211,72346964,MobyDick-217452,Paralelo-GPU
212,60583701,MobyDick-217452,Paralelo-GPU
213,60673485,MobyDick-217452,Paralelo-GPU
214,60630724,MobyDick-217452,Paralelo-GPU
215,63008693,MobyDick-217452,Paralelo-GPU
216,60283034,MobyDick-217452,Paralelo-GPU
217,59838389,MobyDick-217452,Paralelo-GPU
218,61485168,MobyDick-217452,Paralelo-GPU
219,60644203,MobyDick-217452,Paralelo-GPU
220,70778149,MobyDick-217452,Paralelo-GPU
221,64196753,MobyDick-217452,Paralelo-GPU
222,59759560,MobyDick-217452,Paralelo-GPU
223,61404184,MobyDick-217452,Paralelo-GPU
224,60261037,MobyDick-217452,Paralelo-GPU
225,59836258,MobyDick-217452,Paralelo-GPU
226,59928138,MobyDick-217452,Paralelo-GPU
227,60649919,MobyDick-217452,Paralelo-GPU
228,60745695,MobyDick-217452,Paralelo-GPU
229,60888349,MobyDick-217452,Paralelo-GPU
230,60314725,MobyDick-217452,Paralelo-GPU
231,61723184,MobyDick-217452,Paralelo-GPU
232,60298398,MobyDick-217452,Paralelo-GPU
233,61134434,MobyDick-217452,Paralelo-GPU
234,59846393,MobyDick-217452,Paralelo-GPU
235,60474984,MobyDick-217452,Paralelo-GPU
236,60485999,MobyDick-217452,Paralelo-GPU
237,61570091,MobyDick-217452,Paralelo-GPU
238,60158015,MobyDick-217452,Paralelo-GPU
239,60414973,MobyDick-217452,Paralelo-GPU
240,61680186,MobyDick-217452,Paralelo-GPU
241,64462623,MobyDick-217452,Paralelo-GPU
242,65177068,MobyDick-217452,Paralelo-GPU
243,64861039,MobyDick-217452,Paralelo-GPU
244,61634266,MobyDick-217452,Paralelo-GPU
245,62697329,MobyDick-217452,Paralelo-GPU
246,61264405,MobyDick-217452,Paralelo-GPU
247,79052976,MobyDick-217452,Paralelo-GPU
248,80277272,MobyDick-217452,Paralelo-GPU
249,65879817,MobyDick-217452,Paralelo-GPU
250,65195036,MobyDick-217452,Paralelo-GPU
251,67053669,MobyDick-217452,Paralelo-GPU
252,65465823,MobyDick-217452,Paralelo-GPU
253,60640924,MobyDick-217452,Paralelo-GPU
254,61475587,MobyDick-217452,Paralelo-GPU
255,74802138,MobyDick-217452,Paralelo-GPU
256,75381165,MobyDick-217452,Paralelo-GPU
257,70189053,MobyDick-217452,Paralelo-GPU
258,60489649,MobyDick-217452,Paralelo-GPU
259,60196818,MobyDick-217452,Paralelo-GPU
260,60651647,MobyDick-217452,Paralelo-GPU
261,61076556,MobyDick-217452,Paralelo-GPU
262,60247161,MobyDick-217452,Paralelo-GPU
263,59850377,MobyDick-217452,Paralelo-GPU
264,60514495,MobyDick-217452,Paralelo-GPU
265,61903568,MobyDick-217452,Paralelo-GPU
266,60033250,MobyDick-217452,Paralelo-GPU
267,60192489,MobyDick-217452,Paralelo-GPU
268,60282171,MobyDick-217452,Paralelo-GPU
269,61589507,MobyDick-217452,Paralelo-GPU
270,59920917,MobyDick-217452,Paralelo-GPU
271,60151692,MobyDick-217452,Paralelo-GPU
272,60362607,MobyDick-217452,Paralelo-GPU
273,59669626,MobyDick-217452,Paralelo-GPU
274,59691953,MobyDick-217452,Paralelo-GPU
275,60754965,MobyDick-217452,Paralelo-GPU
276,59481158,MobyDick-217452,Paralelo-GPU
277,60680288,MobyDick-217452,Paralelo-GPU
278,59815663,MobyDick-217452,Paralelo-GPU
279,60203657,MobyDick-217452,Paralelo-GPU
280,60484307,MobyDick-217452,Paralelo-GPU
281,64878814,MobyDick-217452,Paralelo-GPU
282,92117406,MobyDick-217452,Paralelo-GPU
283,70000731,MobyDick-217452,Paralelo-GPU
284,65949530,MobyDick-217452,Paralelo-GPU
285,105565879,MobyDick-217452,Paralelo-GPU
286,93926367,MobyDick-217452,Paralelo-GPU
287,63457759,MobyDick-217452,Paralelo-GPU
288,65582559,MobyDick-217452,Paralelo-GPU
289,64792285,MobyDick-217452,Paralelo-GPU
290,59778856,MobyDick-217452,Paralelo-GPU
291,60369616,MobyDick-217452,Paralelo-GPU
292,60600537,MobyDick-217452,Paralelo-GPU
293,58869641,MobyDick-217452,Paralelo-GPU
294,60106655,MobyDick-217452,Paralelo-GPU
295,59970690,MobyDick-217452,Paralelo-GPU
296,63969677,MobyDick-217452,Paralelo-GPU
297,60712023,MobyDick-217452,Paralelo-GPU
298,59257213,MobyDick-217452,Paralelo-GPU
299,64433101,MobyDick-217452,Paralelo-GPU
300,59705263,MobyDick-217452,Paralelo-GPU
301,68392699,MobyDick-217452,Paralelo-GPU
302,64964740,MobyDick-217452,Paralelo-GPU
303,59361913,MobyDick-217452,Paralelo-GPU
304,63612267,MobyDick-217452,Paralelo-GPU
305,59313792,MobyDick-217452,Paralelo-GPU
306,59168672,MobyDick-217452,Paralelo-GPU
307,59795755,MobyDick-217452,Paralelo-GPU
308,59675016,MobyDick-217452,Paralelo-GPU
309,100437778,MobyDick-217452,Paralelo-GPU
310,66851837,MobyDick-217452,Paralelo-GPU
311,62332916,MobyDick-217452,Paralelo-GPU
312,66115389,MobyDick-217452,Paralelo-GPU
313,59168211,MobyDick-217452,Paralelo-GPU
314,76142997,MobyDick-217452,Paralelo-GPU
315,79644480,MobyDick-217452,Paralelo-GPU
316,80934193,MobyDick-217452,Paralelo-GPU
317,82907699,MobyDick-217452,Paralelo-GPU
318,88819401,MobyDick-217452,Paralelo-GPU
319,64947771,MobyDick-217452,Paralelo-GPU
320,65980082,MobyDick-217452,Paralelo-GPU
321,115168320,MobyDick-217452,Paralelo-GPU
322,71539831,MobyDick-217452,Paralelo-GPU
323,63193918,MobyDick-217452,Paralelo-GPU
324,60584456,MobyDick-217452,Paralelo-GPU
325,71999178,MobyDick-217452,Paralelo-GPU
326,71463383,MobyDick-217452,Paralelo-GPU
327,66095274,MobyDick-217452,Paralelo-GPU
328,59529218,MobyDick-217452,Paralelo-GPU
329,59922717,MobyDick-217452,Paralelo-GPU
330,79470054,MobyDick-217452,Paralelo-GPU
331,142628624,MobyDick-217452,Paralelo-GPU
332,164866862,MobyDick-217452,Paralelo-GPU
333,323488210,MobyDick-217452,Paralelo-GPU
334,150374256,MobyDick-217452,Paralelo-GPU
335,98665601,MobyDick-217452,Paralelo-GPU
336,131477121,MobyDick-217452,Paralelo-GPU
337,106440903,MobyDick-217452,Paralelo-GPU
338,69476744,MobyDick-217452,Paralelo-GPU
339,59069386,MobyDick-217452,Paralelo-GPU
340,61854474,MobyDick-217452,Paralelo-GPU
341,81620805,MobyDick-217452,Paralelo-GPU
342,83881683,MobyDick-217452,Paralelo-GPU
343,77366983,MobyDick-217452,Paralelo-GPU
344,83293805,MobyDick-217452,Paralelo-GPU
345,85485575,MobyDick-217452,Paralelo-GPU
346,156645618,MobyDick-217452,Paralelo-GPU
347,140157343,MobyDick-217452,Paralelo-GPU
348,109490648,MobyDick-217452,Paralelo-GPU
349,120582846,MobyDick-217452,Paralelo-GPU
350,115988647,MobyDick-217452,Paralelo-GPU
351,109161738,MobyDick-217452,Paralelo-GPU
352,87586527,MobyDick-217452,Paralelo-GPU
353,82493881,MobyDick-217452,Paralelo-GPU
354,85934141,MobyDick-217452,Paralelo-GPU
355,84684132,MobyDick-217452,Paralelo-GPU
356,118838248,MobyDick-217452,Paralelo-GPU
