Iteracao,Tempo(ns),Nome_Livro,Paradigma,Quantidade_Threads
257,389173,MobyDick-217452,Paralelo,4
258,381867,MobyDick-217452,Paralelo,4
259,368693,MobyDick-217452,Paralelo,4
260,365548,MobyDick-217452,Paralelo,4
261,435627,MobyDick-217452,Paralelo,4
262,400953,MobyDick-217452,Paralelo,4
263,424744,MobyDick-217452,Paralelo,4
264,381980,MobyDick-217452,Paralelo,4
265,369921,MobyDick-217452,Paralelo,4
266,384138,MobyDick-217452,Paralelo,4
267,385175,MobyDick-217452,Paralelo,4
268,388211,MobyDick-217452,Paralelo,4
269,375806,MobyDick-217452,Paralelo,4
270,379792,MobyDick-217452,Paralelo,4
271,392764,MobyDick-217452,Paralelo,4
272,332550,MobyDick-217452,Paralelo,4
273,315561,MobyDick-217452,Paralelo,4
274,354696,MobyDick-217452,Paralelo,4
275,332337,MobyDick-217452,Paralelo,4
276,340817,MobyDick-217452,Paralelo,4
277,388103,MobyDick-217452,Paralelo,4
278,353349,MobyDick-217452,Paralelo,4
279,332534,MobyDick-217452,Paralelo,4
280,353873,MobyDick-217452,Paralelo,4
281,349097,MobyDick-217452,Paralelo,4
282,406706,MobyDick-217452,Paralelo,4
283,343007,MobyDick-217452,Paralelo,4
284,346924,MobyDick-217452,Paralelo,4
285,358144,MobyDick-217452,Paralelo,4
286,339724,MobyDick-217452,Paralelo,4
287,347025,MobyDick-217452,Paralelo,4
288,357963,MobyDick-217452,Paralelo,4
289,362860,MobyDick-217452,Paralelo,4
290,347848,MobyDick-217452,Paralelo,4
291,350805,MobyDick-217452,Paralelo,4
292,333169,MobyDick-217452,Paralelo,4
293,329150,MobyDick-217452,Paralelo,4
294,323668,MobyDick-217452,Paralelo,4
295,340339,MobyDick-217452,Paralelo,4
296,369852,MobyDick-217452,Paralelo,4
297,310750,MobyDick-217452,Paralelo,4
298,374836,MobyDick-217452,Paralelo,4
299,357328,MobyDick-217452,Paralelo,4
300,339745,MobyDick-217452,Paralelo,4
301,381321,MobyDick-217452,Paralelo,4
302,393630,MobyDick-217452,Paralelo,4
303,365000,MobyDick-217452,Paralelo,4
304,453060,MobyDick-217452,Paralelo,4
305,345721,MobyDick-217452,Paralelo,4
306,338181,MobyDick-217452,Paralelo,4
307,359358,MobyDick-217452,Paralelo,4
308,328110,MobyDick-217452,Paralelo,4
309,414524,MobyDick-217452,Paralelo,4
310,474677,MobyDick-217452,Paralelo,4
311,346564,MobyDick-217452,Paralelo,4
312,380579,MobyDick-217452,Paralelo,4
313,330750,MobyDick-217452,Paralelo,4
314,339700,MobyDick-217452,Paralelo,4
315,357517,MobyDick-217452,Paralelo,4
316,328262,MobyDick-217452,Paralelo,4
