Iteracao,Tempo(ns),Nome_Livro,Paradigma,Quantidade_Threads
298,274898,Dracula-165307,Paralelo,4
299,350490,Dracula-165307,Paralelo,4
300,264419,Dracula-165307,Paralelo,4
301,250735,Dracula-165307,Paralelo,4
302,310029,Dracula-165307,Paralelo,4
303,240919,Dracula-165307,Paralelo,4
304,216292,Dracula-165307,Paralelo,4
305,220455,Dracula-165307,Paralelo,4
306,238762,Dracula-165307,Paralelo,4
307,220226,Dracula-165307,Paralelo,4
308,268397,Dracula-165307,Paralelo,4
309,279119,Dracula-165307,Paralelo,4
310,315681,Dracula-165307,Paralelo,4
311,295409,Dracula-165307,Paralelo,4
312,275845,Dracula-165307,Paralelo,4
313,225999,Dracula-165307,Paralelo,4
314,233476,Dracula-165307,Paralelo,4
315,237817,Dracula-165307,Paralelo,4
316,284982,Dracula-165307,Paralelo,4
317,290848,Dracula-165307,Paralelo,4
318,277925,Dracula-165307,Paralelo,4
319,272283,Dracula-165307,Paralelo,4
320,282308,Dracula-165307,Paralelo,4
321,326426,Dracula-165307,Paralelo,4
322,276907,Dracula-165307,Paralelo,4
323,282809,Dracula-165307,Paralelo,4
324,283529,Dracula-165307,Paralelo,4
325,280034,Dracula-165307,Paralelo,4
326,283265,Dracula-165307,Paralelo,4
327,362912,Dracula-165307,Paralelo,4
328,334581,Dracula-165307,Paralelo,4
329,251286,Dracula-165307,Paralelo,4
330,368517,Dracula-165307,Paralelo,4
331,294957,Dracula-165307,Paralelo,4
332,303814,Dracula-165307,Paralelo,4
333,240492,Dracula-165307,Paralelo,4
334,248196,Dracula-165307,Paralelo,4
335,278329,Dracula-165307,Paralelo,4
336,379087,Dracula-165307,Paralelo,4
337,330136,Dracula-165307,Paralelo,4
338,347640,Dracula-165307,Paralelo,4
339,330023,Dracula-165307,Paralelo,4
340,359052,Dracula-165307,Paralelo,4
341,334706,Dracula-165307,Paralelo,4
342,337969,Dracula-165307,Paralelo,4
343,320265,Dracula-165307,Paralelo,4
344,274732,Dracula-165307,Paralelo,4
345,249034,Dracula-165307,Paralelo,4
