Iteracao,Tempo(ns),Nome_Livro,Paradigma
180,983894,Dracula-165307,Serial
181,983052,Dracula-165307,Serial
182,985102,Dracula-165307,Serial
183,1014951,Dracula-165307,Serial
184,982043,Dracula-165307,Serial
185,1003277,Dracula-165307,Serial
186,984185,Dracula-165307,Serial
187,983133,Dracula-165307,Serial
188,980593,Dracula-165307,Serial
189,1012820,Dracula-165307,Serial
190,997906,Dracula-165307,Serial
191,1000581,Dracula-165307,Serial
192,1007159,Dracula-165307,Serial
193,997607,Dracula-165307,Serial
194,992422,Dracula-165307,Serial
195,990125,Dracula-165307,Serial
196,990627,Dracula-165307,Serial
197,996804,Dracula-165307,Serial
198,994976,Dracula-165307,Serial
199,993783,Dracula-165307,Serial
200,1014945,Dracula-165307,Serial
201,1009703,Dracula-165307,Serial
202,991878,Dracula-165307,Serial
203,986076,Dracula-165307,Serial
204,994892,Dracula-165307,Serial
205,996553,Dracula-165307,Serial
206,987908,Dracula-165307,Serial
207,983928,Dracula-165307,Serial
208,984611,Dracula-165307,Serial
209,982158,Dracula-165307,Serial
210,1018256,Dracula-165307,Serial
211,992764,Dracula-165307,Serial
212,988493,Dracula-165307,Serial
213,990869,Dracula-165307,Serial
214,988545,Dracula-165307,Serial
215,988987,Dracula-165307,Serial
216,984651,Dracula-165307,Serial
217,1017818,Dracula-165307,Serial
218,989020,Dracula-165307,Serial
219,985529,Dracula-165307,Serial
220,991104,Dracula-165307,Serial
221,992135,Dracula-165307,Serial
222,986860,Dracula-165307,Serial
223,983475,Dracula-165307,Serial
224,986799,Dracula-165307,Serial
225,1000571,Dracula-165307,Serial
226,985702,Dracula-165307,Serial
227,983991,Dracula-165307,Serial
228,979688,Dracula-165307,Serial
229,979570,Dracula-165307,Serial
230,982721,Dracula-165307,Serial
231,983560,Dracula-165307,Serial
232,982462,Dracula-165307,Serial
233,1004206,Dracula-165307,Serial
234,980615,Dracula-165307,Serial
235,978602,Dracula-165307,Serial
236,971414,Dracula-165307,Serial
237,954230,Dracula-165307,Serial
238,984334,Dracula-165307,Serial
239,990636,Dracula-165307,Serial
240,987950,Dracula-165307,Serial
241,1015594,Dracula-165307,Serial
242,1019262,Dracula-165307,Serial
243,986591,Dracula-165307,Serial
244,984743,Dracula-165307,Serial
245,982311,Dracula-165307,Serial
246,988379,Dracula-165307,Serial
247,1019890,Dracula-165307,Serial
248,997244,Dracula-165307,Serial
249,993888,Dracula-165307,Serial
250,1017512,Dracula-165307,Serial
251,992782,Dracula-165307,Serial
252,989593,Dracula-165307,Serial
253,987305,Dracula-165307,Serial
254,1005935,Dracula-165307,Serial
255,995150,Dracula-165307,Serial
256,983905,Dracula-165307,Serial
257,986297,Dracula-165307,Serial
258,987500,Dracula-165307,Serial
259,981572,Dracula-165307,Serial
260,1012559,Dracula-165307,Serial
261,989363,Dracula-165307,Serial
262,990925,Dracula-165307,Serial
263,1001264,Dracula-165307,Serial
264,1055814,Dracula-165307,Serial
265,1012193,Dracula-165307,Serial
266,1037842,Dracula-165307,Serial
267,1007318,Dracula-165307,Serial
268,1001969,Dracula-165307,Serial
269,1001583,Dracula-165307,Serial
270,1008032,Dracula-165307,Serial
271,1002580,Dracula-165307,Serial
272,998105,Dracula-165307,Serial
273,998578,Dracula-165307,Serial
274,1001514,Dracula-165307,Serial
275,992149,Dracula-165307,Serial
276,995001,Dracula-165307,Serial
277,992762,Dracula-165307,Serial
278,1013859,Dracula-165307,Serial
279,994994,Dracula-165307,Serial
280,993254,Dracula-165307,Serial
281,989421,Dracula-165307,Serial
282,988321,Dracula-165307,Serial
283,1019876,Dracula-165307,Serial
284,988336,Dracula-165307,Serial
285,988064,Dracula-165307,Serial
286,1019400,Dracula-165307,Serial
287,990717,Dracula-165307,Serial
288,987137,Dracula-165307,Serial
289,997333,Dracula-165307,Serial
290,994784,Dracula-165307,Serial
291,987992,Dracula-165307,Serial
292,986307,Dracula-165307,Serial
293,1009866,Dracula-165307,Serial
294,994093,Dracula-165307,Serial
295,992988,Dracula-165307,Serial
296,997766,Dracula-165307,Serial
297,991708,Dracula-165307,Serial
298,987969,Dracula-165307,Serial
299,1012091,Dracula-165307,Serial
300,988402,Dracula-165307,Serial
301,991261,Dracula-165307,Serial
302,988164,Dracula-165307,Serial
303,998136,Dracula-165307,Serial
304,1031438,Dracula-165307,Serial
305,1125678,Dracula-165307,Serial
306,1051882,Dracula-165307,Serial
307,996971,Dracula-165307,Serial
308,989607,Dracula-165307,Serial
309,987251,Dracula-165307,Serial
310,986074,Dracula-165307,Serial
311,1042951,Dracula-165307,Serial
312,1000660,Dracula-165307,Serial
313,998048,Dracula-165307,Serial
314,995056,Dracula-165307,Serial
315,1000441,Dracula-165307,Serial
316,1015050,Dracula-165307,Serial
317,986043,Dracula-165307,Serial
318,1028443,Dracula-165307,Serial
319,1015903,Dracula-165307,Serial
320,999177,Dracula-165307,Serial
321,992652,Dracula-165307,Serial
322,992009,Dracula-165307,Serial
323,991087,Dracula-165307,Serial
324,1014012,Dracula-165307,Serial
325,993033,Dracula-165307,Serial
326,991248,Dracula-165307,Serial
327,991320,Dracula-165307,Serial
328,987252,Dracula-165307,Serial
329,988849,Dracula-165307,Serial
330,988230,Dracula-165307,Serial
331,984389,Dracula-165307,Serial
332,1012354,Dracula-165307,Serial
333,979215,Dracula-165307,Serial
334,981651,Dracula-165307,Serial
335,988880,Dracula-165307,Serial
336,980047,Dracula-165307,Serial
337,1016283,Dracula-165307,Serial
338,997881,Dracula-165307,Serial
339,993115,Dracula-165307,Serial
340,989753,Dracula-165307,Serial
341,1028396,Dracula-165307,Serial
342,999813,Dracula-165307,Serial
343,1006059,Dracula-165307,Serial
344,997061,Dracula-165307,Serial
345,992682,Dracula-165307,Serial
346,1001686,Dracula-165307,Serial
347,1069349,Dracula-165307,Serial
348,999113,Dracula-165307,Serial
349,1020225,Dracula-165307,Serial
350,993750,Dracula-165307,Serial
351,990095,Dracula-165307,Serial
352,1001918,Dracula-165307,Serial
353,1003181,Dracula-165307,Serial
354,995956,Dracula-165307,Serial
355,990202,Dracula-165307,Serial
356,987098,Dracula-165307,Serial
357,1249309,Dracula-165307,Serial
358,1399887,Dracula-165307,Serial
359,1139924,Dracula-165307,Serial
360,1201366,Dracula-165307,Serial
361,1381264,Dracula-165307,Serial
362,1190966,Dracula-165307,Serial
363,1219257,Dracula-165307,Serial
364,1083241,Dracula-165307,Serial
365,1059237,Dracula-165307,Serial
366,1026027,Dracula-165307,Serial
367,1033852,Dracula-165307,Serial
368,1029036,Dracula-165307,Serial
369,1028780,Dracula-165307,Serial
370,1012060,Dracula-165307,Serial
371,1009312,Dracula-165307,Serial
372,1022009,Dracula-165307,Serial
373,1008933,Dracula-165307,Serial
374,1007248,Dracula-165307,Serial
375,1003692,Dracula-165307,Serial
376,1005243,Dracula-165307,Serial
377,1005949,Dracula-165307,Serial
378,1005170,Dracula-165307,Serial
379,1029652,Dracula-165307,Serial
380,1000114,Dracula-165307,Serial
381,1001342,Dracula-165307,Serial
382,998660,Dracula-165307,Serial
383,1002658,Dracula-165307,Serial
384,1025982,Dracula-165307,Serial
385,1001657,Dracula-165307,Serial
386,1007241,Dracula-165307,Serial
387,999593,Dracula-165307,Serial
388,997727,Dracula-165307,Serial
389,996629,Dracula-165307,Serial
390,994531,Dracula-165307,Serial
391,994454,Dracula-165307,Serial
392,995957,Dracula-165307,Serial
393,1003943,Dracula-165307,Serial
394,999009,Dracula-165307,Serial
395,1062189,Dracula-165307,Serial
396,1063241,Dracula-165307,Serial
397,1018349,Dracula-165307,Serial
398,1012197,Dracula-165307,Serial
399,1031693,Dracula-165307,Serial
400,1015284,Dracula-165307,Serial
401,1005026,Dracula-165307,Serial
402,1001285,Dracula-165307,Serial
403,999689,Dracula-165307,Serial
404,996631,Dracula-165307,Serial
405,1079782,Dracula-165307,Serial
406,1014653,Dracula-165307,Serial
407,998481,Dracula-165307,Serial
408,994332,Dracula-165307,Serial
409,1047810,Dracula-165307,Serial
410,1177434,Dracula-165307,Serial
411,1033028,Dracula-165307,Serial
412,1052805,Dracula-165307,Serial
413,1016340,Dracula-165307,Serial
414,1017416,Dracula-165307,Serial
415,1021416,Dracula-165307,Serial
416,1013712,Dracula-165307,Serial
417,1012624,Dracula-165307,Serial
418,1010873,Dracula-165307,Serial
419,1008142,Dracula-165307,Serial
420,1016597,Dracula-165307,Serial
421,1005859,Dracula-165307,Serial
422,1005712,Dracula-165307,Serial
423,1005094,Dracula-165307,Serial
424,1005386,Dracula-165307,Serial
425,1009338,Dracula-165307,Serial
426,1001507,Dracula-165307,Serial
427,999387,Dracula-165307,Serial
428,1023796,Dracula-165307,Serial
429,999656,Dracula-165307,Serial
430,996659,Dracula-165307,Serial
431,995256,Dracula-165307,Serial
432,994609,Dracula-165307,Serial
433,1010825,Dracula-165307,Serial
434,999573,Dracula-165307,Serial
435,1000623,Dracula-165307,Serial
436,995160,Dracula-165307,Serial
437,997653,Dracula-165307,Serial
438,998215,Dracula-165307,Serial
439,994012,Dracula-165307,Serial
440,993732,Dracula-165307,Serial
441,1010305,Dracula-165307,Serial
442,1002661,Dracula-165307,Serial
443,1021823,Dracula-165307,Serial
444,1030497,Dracula-165307,Serial
445,996653,Dracula-165307,Serial
446,985406,Dracula-165307,Serial
447,995005,Dracula-165307,Serial
448,995611,Dracula-165307,Serial
449,1002750,Dracula-165307,Serial
450,991918,Dracula-165307,Serial
451,991615,Dracula-165307,Serial
452,991563,Dracula-165307,Serial
453,989451,Dracula-165307,Serial
454,988554,Dracula-165307,Serial
455,985886,Dracula-165307,Serial
456,985681,Dracula-165307,Serial
457,987189,Dracula-165307,Serial
458,989507,Dracula-165307,Serial
459,986980,Dracula-165307,Serial
460,982909,Dracula-165307,Serial
461,1012092,Dracula-165307,Serial
462,983827,Dracula-165307,Serial
463,976456,Dracula-165307,Serial
464,980448,Dracula-165307,Serial
465,993323,Dracula-165307,Serial
466,981172,Dracula-165307,Serial
467,988412,Dracula-165307,Serial
468,989983,Dracula-165307,Serial
469,1054696,Dracula-165307,Serial
470,1024467,Dracula-165307,Serial
471,1030788,Dracula-165307,Serial
472,1032545,Dracula-165307,Serial
473,1028524,Dracula-165307,Serial
474,1024802,Dracula-165307,Serial
475,1038250,Dracula-165307,Serial
476,1044448,Dracula-165307,Serial
477,1051418,Dracula-165307,Serial
478,1035171,Dracula-165307,Serial
479,1028148,Dracula-165307,Serial
480,1070688,Dracula-165307,Serial
481,1022743,Dracula-165307,Serial
482,1001463,Dracula-165307,Serial
483,988874,Dracula-165307,Serial
484,1024463,Dracula-165307,Serial
485,993480,Dracula-165307,Serial
486,1000838,Dracula-165307,Serial
487,1010026,Dracula-165307,Serial
488,1007005,Dracula-165307,Serial
489,1005850,Dracula-165307,Serial
490,1010824,Dracula-165307,Serial
491,1044594,Dracula-165307,Serial
492,1021817,Dracula-165307,Serial
493,1034551,Dracula-165307,Serial
494,1006329,Dracula-165307,Serial
495,1002254,Dracula-165307,Serial
496,998840,Dracula-165307,Serial
497,1005122,Dracula-165307,Serial
498,999381,Dracula-165307,Serial
499,998909,Dracula-165307,Serial
500,994339,Dracula-165307,Serial
