Iteracao,Tempo(ns),Nome_Livro,Paradigma
133,61502794,Dracula-165307,Paralelo-GPU
134,61307075,Dracula-165307,Paralelo-GPU
135,57081720,Dracula-165307,Paralelo-GPU
136,58057788,Dracula-165307,Paralelo-GPU
137,56304167,Dracula-165307,Paralelo-GPU
138,55959044,Dracula-165307,Paralelo-GPU
139,67831016,Dracula-165307,Paralelo-GPU
140,76160949,Dracula-165307,Paralelo-GPU
141,87636844,Dracula-165307,Paralelo-GPU
142,82393363,Dracula-165307,Paralelo-GPU
143,80963162,Dracula-165307,Paralelo-GPU
144,67986497,Dracula-165307,Paralelo-GPU
145,55984889,Dracula-165307,Paralelo-GPU
146,68216785,Dracula-165307,Paralelo-GPU
147,70917701,Dracula-165307,Paralelo-GPU
148,56193180,Dracula-165307,Paralelo-GPU
149,54418077,Dracula-165307,Paralelo-GPU
150,54652070,Dracula-165307,Paralelo-GPU
151,58516826,Dracula-165307,Paralelo-GPU
152,61390652,Dracula-165307,Paralelo-GPU
153,59835586,Dracula-165307,Paralelo-GPU
154,77242377,Dracula-165307,Paralelo-GPU
155,95093110,Dracula-165307,Paralelo-GPU
156,87959926,Dracula-165307,Paralelo-GPU
157,94827173,Dracula-165307,Paralelo-GPU
158,59185551,Dracula-165307,Paralelo-GPU
159,59755545,Dracula-165307,Paralelo-GPU
160,64810478,Dracula-165307,Paralelo-GPU
161,60081772,Dracula-165307,Paralelo-GPU
162,56704637,Dracula-165307,Paralelo-GPU
163,56317757,Dracula-165307,Paralelo-GPU
164,55745450,Dracula-165307,Paralelo-GPU
165,54218812,Dracula-165307,Paralelo-GPU
166,56361569,Dracula-165307,Paralelo-GPU
167,54229887,Dracula-165307,Paralelo-GPU
168,53312425,Dracula-165307,Paralelo-GPU
169,53936092,Dracula-165307,Paralelo-GPU
170,53171952,Dracula-165307,Paralelo-GPU
171,53457235,Dracula-165307,Paralelo-GPU
172,53588353,Dracula-165307,Paralelo-GPU
173,53558543,Dracula-165307,Paralelo-GPU
174,53897121,Dracula-165307,Paralelo-GPU
175,57935345,Dracula-165307,Paralelo-GPU
176,60025626,Dracula-165307,Paralelo-GPU
177,63205587,Dracula-165307,Paralelo-GPU
178,55264100,Dracula-165307,Paralelo-GPU
179,66793792,Dracula-165307,Paralelo-GPU
180,55048673,Dracula-165307,Paralelo-GPU
181,54822252,Dracula-165307,Paralelo-GPU
182,54774290,Dracula-165307,Paralelo-GPU
183,54865795,Dracula-165307,Paralelo-GPU
184,58420229,Dracula-165307,Paralelo-GPU
185,63311184,Dracula-165307,Paralelo-GPU
186,61136458,Dracula-165307,Paralelo-GPU
187,61393771,Dracula-165307,Paralelo-GPU
188,60855881,Dracula-165307,Paralelo-GPU
189,69449584,Dracula-165307,Paralelo-GPU
190,103708810,Dracula-165307,Paralelo-GPU
191,116314193,Dracula-165307,Paralelo-GPU
192,110744544,Dracula-165307,Paralelo-GPU
193,100783033,Dracula-165307,Paralelo-GPU
194,101983491,Dracula-165307,Paralelo-GPU
195,115006243,Dracula-165307,Paralelo-GPU
196,102182444,Dracula-165307,Paralelo-GPU
197,105982469,Dracula-165307,Paralelo-GPU
198,110515387,Dracula-165307,Paralelo-GPU
199,103818132,Dracula-165307,Paralelo-GPU
200,103767422,Dracula-165307,Paralelo-GPU
201,107536339,Dracula-165307,Paralelo-GPU
202,101533698,Dracula-165307,Paralelo-GPU
203,125441014,Dracula-165307,Paralelo-GPU
204,101475508,Dracula-165307,Paralelo-GPU
205,98446073,Dracula-165307,Paralelo-GPU
206,107507715,Dracula-165307,Paralelo-GPU
207,105318481,Dracula-165307,Paralelo-GPU
208,98601614,Dracula-165307,Paralelo-GPU
209,97747312,Dracula-165307,Paralelo-GPU
210,100804795,Dracula-165307,Paralelo-GPU
211,99306986,Dracula-165307,Paralelo-GPU
212,102531592,Dracula-165307,Paralelo-GPU
213,104618588,Dracula-165307,Paralelo-GPU
214,102907878,Dracula-165307,Paralelo-GPU
215,99520946,Dracula-165307,Paralelo-GPU
216,99737495,Dracula-165307,Paralelo-GPU
217,106690236,Dracula-165307,Paralelo-GPU
218,102249480,Dracula-165307,Paralelo-GPU
219,98277774,Dracula-165307,Paralelo-GPU
220,97159478,Dracula-165307,Paralelo-GPU
221,104989962,Dracula-165307,Paralelo-GPU
222,100447823,Dracula-165307,Paralelo-GPU
223,110553982,Dracula-165307,Paralelo-GPU
224,116447525,Dracula-165307,Paralelo-GPU
225,75361537,Dracula-165307,Paralelo-GPU
226,65408603,Dracula-165307,Paralelo-GPU
227,64469679,Dracula-165307,Paralelo-GPU
228,63108146,Dracula-165307,Paralelo-GPU
229,69113992,Dracula-165307,Paralelo-GPU
230,63496677,Dracula-165307,Paralelo-GPU
231,65206879,Dracula-165307,Paralelo-GPU
232,67064328,Dracula-165307,Paralelo-GPU
233,61079460,Dracula-165307,Paralelo-GPU
234,67391015,Dracula-165307,Paralelo-GPU
235,68350435,Dracula-165307,Paralelo-GPU
236,70902834,Dracula-165307,Paralelo-GPU
237,66008853,Dracula-165307,Paralelo-GPU
238,68861059,Dracula-165307,Paralelo-GPU
239,62168227,Dracula-165307,Paralelo-GPU
240,60990797,Dracula-165307,Paralelo-GPU
241,66181897,Dracula-165307,Paralelo-GPU
242,67966712,Dracula-165307,Paralelo-GPU
243,62112298,Dracula-165307,Paralelo-GPU
244,63773656,Dracula-165307,Paralelo-GPU
245,67933898,Dracula-165307,Paralelo-GPU
246,61637522,Dracula-165307,Paralelo-GPU
247,80023408,Dracula-165307,Paralelo-GPU
248,64688616,Dracula-165307,Paralelo-GPU
249,62995908,Dracula-165307,Paralelo-GPU
250,66142744,Dracula-165307,Paralelo-GPU
251,70854449,Dracula-165307,Paralelo-GPU
252,62203048,Dracula-165307,Paralelo-GPU
253,62901992,Dracula-165307,Paralelo-GPU
254,66266312,Dracula-165307,Paralelo-GPU
255,60702005,Dracula-165307,Paralelo-GPU
256,60335738,Dracula-165307,Paralelo-GPU
257,62325739,Dracula-165307,Paralelo-GPU
258,72527435,Dracula-165307,Paralelo-GPU
259,73564216,Dracula-165307,Paralelo-GPU
260,60432534,Dracula-165307,Paralelo-GPU
261,61143952,Dracula-165307,Paralelo-GPU
262,59809127,Dracula-165307,Paralelo-GPU
263,61751548,Dracula-165307,Paralelo-GPU
264,67750911,Dracula-165307,Paralelo-GPU
265,70179793,Dracula-165307,Paralelo-GPU
266,86669762,Dracula-165307,Paralelo-GPU
267,70156971,Dracula-165307,Paralelo-GPU
268,64392360,Dracula-165307,Paralelo-GPU
269,79393624,Dracula-165307,Paralelo-GPU
270,75365229,Dracula-165307,Paralelo-GPU
271,82177524,Dracula-165307,Paralelo-GPU
272,62809468,Dracula-165307,Paralelo-GPU
273,62854127,Dracula-165307,Paralelo-GPU
274,70966837,Dracula-165307,Paralelo-GPU
275,73645706,Dracula-165307,Paralelo-GPU
276,72121212,Dracula-165307,Paralelo-GPU
277,65084040,Dracula-165307,Paralelo-GPU
278,70905052,Dracula-165307,Paralelo-GPU
279,75808833,Dracula-165307,Paralelo-GPU
280,61337020,Dracula-165307,Paralelo-GPU
281,64043201,Dracula-165307,Paralelo-GPU
282,61136727,Dracula-165307,Paralelo-GPU
283,62308429,Dracula-165307,Paralelo-GPU
284,62574878,Dracula-165307,Paralelo-GPU
285,62748610,Dracula-165307,Paralelo-GPU
286,62454741,Dracula-165307,Paralelo-GPU
287,61557077,Dracula-165307,Paralelo-GPU
288,62770455,Dracula-165307,Paralelo-GPU
289,74709059,Dracula-165307,Paralelo-GPU
290,87873025,Dracula-165307,Paralelo-GPU
291,95380255,Dracula-165307,Paralelo-GPU
292,104647624,Dracula-165307,Paralelo-GPU
293,95420106,Dracula-165307,Paralelo-GPU
294,73269405,Dracula-165307,Paralelo-GPU
295,84163544,Dracula-165307,Paralelo-GPU
296,65767347,Dracula-165307,Paralelo-GPU
297,62943235,Dracula-165307,Paralelo-GPU
298,60679155,Dracula-165307,Paralelo-GPU
299,61900671,Dracula-165307,Paralelo-GPU
300,61454220,Dracula-165307,Paralelo-GPU
301,61372986,Dracula-165307,Paralelo-GPU
302,61661322,Dracula-165307,Paralelo-GPU
303,65093841,Dracula-165307,Paralelo-GPU
304,70977994,Dracula-165307,Paralelo-GPU
305,61834837,Dracula-165307,Paralelo-GPU
