Iteracao,Tempo(ns),Nome_Livro,Paradigma,Quantidade_Threads
261,419930,MobyDick-217452,Paralelo,4
262,368382,MobyDick-217452,Paralelo,4
263,389462,MobyDick-217452,Paralelo,4
264,363023,MobyDick-217452,Paralelo,4
265,466251,MobyDick-217452,Paralelo,4
266,420007,MobyDick-217452,Paralelo,4
267,381686,MobyDick-217452,Paralelo,4
268,438210,MobyDick-217452,Paralelo,4
269,375300,MobyDick-217452,Paralelo,4
270,373396,MobyDick-217452,Paralelo,4
271,379478,MobyDick-217452,Paralelo,4
272,370929,MobyDick-217452,Paralelo,4
273,410007,MobyDick-217452,Paralelo,4
274,383669,MobyDick-217452,Paralelo,4
275,384005,MobyDick-217452,Paralelo,4
276,331199,MobyDick-217452,Paralelo,4
277,345723,MobyDick-217452,Paralelo,4
278,424156,MobyDick-217452,Paralelo,4
279,370248,MobyDick-217452,Paralelo,4
280,378730,MobyDick-217452,Paralelo,4
281,359650,MobyDick-217452,Paralelo,4
282,345504,MobyDick-217452,Paralelo,4
283,419928,MobyDick-217452,Paralelo,4
284,381544,MobyDick-217452,Paralelo,4
285,561802,MobyDick-217452,Paralelo,4
286,411474,MobyDick-217452,Paralelo,4
287,513921,MobyDick-217452,Paralelo,4
288,1446549,MobyDick-217452,Paralelo,4
289,480488,MobyDick-217452,Paralelo,4
290,470363,MobyDick-217452,Paralelo,4
291,539197,MobyDick-217452,Paralelo,4
292,411845,MobyDick-217452,Paralelo,4
293,540815,MobyDick-217452,Paralelo,4
294,372646,MobyDick-217452,Paralelo,4
295,566587,MobyDick-217452,Paralelo,4
296,406309,MobyDick-217452,Paralelo,4
297,461261,MobyDick-217452,Paralelo,4
298,419740,MobyDick-217452,Paralelo,4
299,394376,MobyDick-217452,Paralelo,4
300,371620,MobyDick-217452,Paralelo,4
301,1164440,MobyDick-217452,Paralelo,4
302,427766,MobyDick-217452,Paralelo,4
303,712636,MobyDick-217452,Paralelo,4
304,425174,MobyDick-217452,Paralelo,4
305,420244,MobyDick-217452,Paralelo,4
306,445263,MobyDick-217452,Paralelo,4
307,384025,MobyDick-217452,Paralelo,4
308,489243,MobyDick-217452,Paralelo,4
309,382808,MobyDick-217452,Paralelo,4
310,502996,MobyDick-217452,Paralelo,4
311,392577,MobyDick-217452,Paralelo,4
312,400873,MobyDick-217452,Paralelo,4
313,449562,MobyDick-217452,Paralelo,4
314,393203,MobyDick-217452,Paralelo,4
315,510427,MobyDick-217452,Paralelo,4
316,489697,MobyDick-217452,Paralelo,4
317,501945,MobyDick-217452,Paralelo,4
318,495386,MobyDick-217452,Paralelo,4
319,496957,MobyDick-217452,Paralelo,4
320,444661,MobyDick-217452,Paralelo,4
321,669561,MobyDick-217452,Paralelo,4
322,493233,MobyDick-217452,Paralelo,4
323,474260,MobyDick-217452,Paralelo,4
324,488950,MobyDick-217452,Paralelo,4
325,560856,MobyDick-217452,Paralelo,4
326,385830,MobyDick-217452,Paralelo,4
327,615150,MobyDick-217452,Paralelo,4
328,406858,MobyDick-217452,Paralelo,4
329,421445,MobyDick-217452,Paralelo,4
330,528595,MobyDick-217452,Paralelo,4
331,396917,MobyDick-217452,Paralelo,4
332,504362,MobyDick-217452,Paralelo,4
333,406409,MobyDick-217452,Paralelo,4
334,348018,MobyDick-217452,Paralelo,4
335,464358,MobyDick-217452,Paralelo,4
336,393649,MobyDick-217452,Paralelo,4
337,391620,MobyDick-217452,Paralelo,4
338,382137,MobyDick-217452,Paralelo,4
339,287906,MobyDick-217452,Paralelo,4
340,9121655,MobyDick-217452,Paralelo,4
341,341166,MobyDick-217452,Paralelo,4
342,318621,MobyDick-217452,Paralelo,4
343,323681,MobyDick-217452,Paralelo,4
344,297639,MobyDick-217452,Paralelo,4
345,272285,MobyDick-217452,Paralelo,4
346,275579,MobyDick-217452,Paralelo,4
347,268376,MobyDick-217452,Paralelo,4
348,268769,MobyDick-217452,Paralelo,4
349,268754,MobyDick-217452,Paralelo,4
350,278864,MobyDick-217452,Paralelo,4
351,269324,MobyDick-217452,Paralelo,4
352,262752,MobyDick-217452,Paralelo,4
353,266558,MobyDick-217452,Paralelo,4
354,271309,MobyDick-217452,Paralelo,4
355,272971,MobyDick-217452,Paralelo,4
356,272294,MobyDick-217452,Paralelo,4
357,290763,MobyDick-217452,Paralelo,4
358,266259,MobyDick-217452,Paralelo,4
359,298756,MobyDick-217452,Paralelo,4
360,261428,MobyDick-217452,Paralelo,4
361,294659,MobyDick-217452,Paralelo,4
362,293084,MobyDick-217452,Paralelo,4
363,291187,MobyDick-217452,Paralelo,4
364,326662,MobyDick-217452,Paralelo,4
365,262760,MobyDick-217452,Paralelo,4
366,267678,MobyDick-217452,Paralelo,4
367,271982,MobyDick-217452,Paralelo,4
368,294398,MobyDick-217452,Paralelo,4
369,264921,MobyDick-217452,Paralelo,4
370,271516,MobyDick-217452,Paralelo,4
371,282375,MobyDick-217452,Paralelo,4
372,293039,MobyDick-217452,Paralelo,4
373,298054,MobyDick-217452,Paralelo,4
374,295744,MobyDick-217452,Paralelo,4
