Iteracao,Tempo(ns),Nome,Paradigma,Quantidade_Threads
532,62717895,Dracula-165307,Paralelo-GPU,4
533,59495037,Dracula-165307,Paralelo-GPU,4
534,67669878,Dracula-165307,Paralelo-GPU,4
535,66912971,Dracula-165307,Paralelo-GPU,4
536,74080886,Dracula-165307,Paralelo-GPU,4
537,69777489,Dracula-165307,Paralelo-GPU,4
538,70898924,Dracula-165307,Paralelo-GPU,4
539,65160414,Dracula-165307,Paralelo-GPU,4
540,65301549,Dracula-165307,Paralelo-GPU,4
541,69702028,Dracula-165307,Paralelo-GPU,4
542,64561463,Dracula-165307,Paralelo-GPU,4
543,75977333,Dracula-165307,Paralelo-GPU,4
544,69469982,Dracula-165307,Paralelo-GPU,4
545,62299840,Dracula-165307,Paralelo-GPU,4
546,65931185,Dracula-165307,Paralelo-GPU,4
547,67649101,Dracula-165307,Paralelo-GPU,4
548,76996635,Dracula-165307,Paralelo-GPU,4
549,85928670,Dracula-165307,Paralelo-GPU,4
550,108016902,Dracula-165307,Paralelo-GPU,4
551,111746462,Dracula-165307,Paralelo-GPU,4
552,66982766,Dracula-165307,Paralelo-GPU,4
553,71315346,Dracula-165307,Paralelo-GPU,4
554,62230156,Dracula-165307,Paralelo-GPU,4
555,64368301,Dracula-165307,Paralelo-GPU,4
556,62299401,Dracula-165307,Paralelo-GPU,4
557,63508071,Dracula-165307,Paralelo-GPU,4
558,66840766,Dracula-165307,Paralelo-GPU,4
559,62567020,Dracula-165307,Paralelo-GPU,4
560,61544171,Dracula-165307,Paralelo-GPU,4
561,65479339,Dracula-165307,Paralelo-GPU,4
562,63278540,Dracula-165307,Paralelo-GPU,4
563,62064951,Dracula-165307,Paralelo-GPU,4
564,62388032,Dracula-165307,Paralelo-GPU,4
565,66816992,Dracula-165307,Paralelo-GPU,4
566,63463605,Dracula-165307,Paralelo-GPU,4
567,64744169,Dracula-165307,Paralelo-GPU,4
568,66180496,Dracula-165307,Paralelo-GPU,4
569,70537165,Dracula-165307,Paralelo-GPU,4
570,66831089,Dracula-165307,Paralelo-GPU,4
571,66218123,Dracula-165307,Paralelo-GPU,4
572,66686811,Dracula-165307,Paralelo-GPU,4
573,69417089,Dracula-165307,Paralelo-GPU,4
574,61374665,Dracula-165307,Paralelo-GPU,4
575,67081132,Dracula-165307,Paralelo-GPU,4
576,63787812,Dracula-165307,Paralelo-GPU,4
577,65957485,Dracula-165307,Paralelo-GPU,4
578,62528469,Dracula-165307,Paralelo-GPU,4
579,62844795,Dracula-165307,Paralelo-GPU,4
580,64737335,Dracula-165307,Paralelo-GPU,4
581,65185537,Dracula-165307,Paralelo-GPU,4
582,62813142,Dracula-165307,Paralelo-GPU,4
583,62512821,Dracula-165307,Paralelo-GPU,4
584,64127468,Dracula-165307,Paralelo-GPU,4
585,65049538,Dracula-165307,Paralelo-GPU,4
586,61377620,Dracula-165307,Paralelo-GPU,4
587,62594055,Dracula-165307,Paralelo-GPU,4
588,65303701,Dracula-165307,Paralelo-GPU,4
589,78159355,Dracula-165307,Paralelo-GPU,4
590,63728899,Dracula-165307,Paralelo-GPU,4
591,60509574,Dracula-165307,Paralelo-GPU,4
592,61199982,Dracula-165307,Paralelo-GPU,4
593,63953409,Dracula-165307,Paralelo-GPU,4
594,68218420,Dracula-165307,Paralelo-GPU,4
595,64678868,Dracula-165307,Paralelo-GPU,4
596,59970984,Dracula-165307,Paralelo-GPU,4
597,64200134,Dracula-165307,Paralelo-GPU,4
598,60538537,Dracula-165307,Paralelo-GPU,4
599,70746910,Dracula-165307,Paralelo-GPU,4
600,91616873,Dracula-165307,Paralelo-GPU,4
601,81865729,Dracula-165307,Paralelo-GPU,4
602,63619719,Dracula-165307,Paralelo-GPU,4
603,70288112,Dracula-165307,Paralelo-GPU,4
604,73552229,Dracula-165307,Paralelo-GPU,4
605,76615144,Dracula-165307,Paralelo-GPU,4
606,71542820,Dracula-165307,Paralelo-GPU,4
607,84344818,Dracula-165307,Paralelo-GPU,4
608,78233443,Dracula-165307,Paralelo-GPU,4
609,82510231,Dracula-165307,Paralelo-GPU,4
610,70742930,Dracula-165307,Paralelo-GPU,4
611,73320963,Dracula-165307,Paralelo-GPU,4
612,65437382,Dracula-165307,Paralelo-GPU,4
613,67893712,Dracula-165307,Paralelo-GPU,4
614,75728806,Dracula-165307,Paralelo-GPU,4
615,81154960,Dracula-165307,Paralelo-GPU,4
616,72216500,Dracula-165307,Paralelo-GPU,4
617,75560885,Dracula-165307,Paralelo-GPU,4
618,86960150,Dracula-165307,Paralelo-GPU,4
619,82801877,Dracula-165307,Paralelo-GPU,4
620,81158469,Dracula-165307,Paralelo-GPU,4
621,77652610,Dracula-165307,Paralelo-GPU,4
622,64486800,Dracula-165307,Paralelo-GPU,4
623,64070735,Dracula-165307,Paralelo-GPU,4
624,87927639,Dracula-165307,Paralelo-GPU,4
625,71525420,Dracula-165307,Paralelo-GPU,4
626,77400279,Dracula-165307,Paralelo-GPU,4
627,73391589,Dracula-165307,Paralelo-GPU,4
628,66003239,Dracula-165307,Paralelo-GPU,4
629,88414335,Dracula-165307,Paralelo-GPU,4
630,72250174,Dracula-165307,Paralelo-GPU,4
631,70603746,Dracula-165307,Paralelo-GPU,4
632,65058696,Dracula-165307,Paralelo-GPU,4
633,89751040,Dracula-165307,Paralelo-GPU,4
634,66228221,Dracula-165307,Paralelo-GPU,4
635,65548097,Dracula-165307,Paralelo-GPU,4
636,70638910,Dracula-165307,Paralelo-GPU,4
637,71175768,Dracula-165307,Paralelo-GPU,4
638,66138651,Dracula-165307,Paralelo-GPU,4
639,78156917,Dracula-165307,Paralelo-GPU,4
640,83860339,Dracula-165307,Paralelo-GPU,4
641,73817239,Dracula-165307,Paralelo-GPU,4
642,85761225,Dracula-165307,Paralelo-GPU,4
643,71591624,Dracula-165307,Paralelo-GPU,4
644,59475816,Dracula-165307,Paralelo-GPU,4
645,73005702,Dracula-165307,Paralelo-GPU,4
646,75904936,Dracula-165307,Paralelo-GPU,4
647,63629574,Dracula-165307,Paralelo-GPU,4
648,59820000,Dracula-165307,Paralelo-GPU,4
649,64696984,Dracula-165307,Paralelo-GPU,4
650,60079566,Dracula-165307,Paralelo-GPU,4
651,60931593,Dracula-165307,Paralelo-GPU,4
652,60186878,Dracula-165307,Paralelo-GPU,4
653,80333938,Dracula-165307,Paralelo-GPU,4
654,85916542,Dracula-165307,Paralelo-GPU,4
655,94112868,Dracula-165307,Paralelo-GPU,4
656,71147000,Dracula-165307,Paralelo-GPU,4
657,124953574,Dracula-165307,Paralelo-GPU,4
658,118034245,Dracula-165307,Paralelo-GPU,4
659,83813652,Dracula-165307,Paralelo-GPU,4
660,69170685,Dracula-165307,Paralelo-GPU,4
661,78272969,Dracula-165307,Paralelo-GPU,4
662,100213256,Dracula-165307,Paralelo-GPU,4
663,178553707,Dracula-165307,Paralelo-GPU,4
664,101012200,Dracula-165307,Paralelo-GPU,4
665,94445818,Dracula-165307,Paralelo-GPU,4
666,71028844,Dracula-165307,Paralelo-GPU,4
667,75627904,Dracula-165307,Paralelo-GPU,4
668,90585593,Dracula-165307,Paralelo-GPU,4
669,96264441,Dracula-165307,Paralelo-GPU,4
670,62580851,Dracula-165307,Paralelo-GPU,4
671,65720003,Dracula-165307,Paralelo-GPU,4
672,70242438,Dracula-165307,Paralelo-GPU,4
673,70842274,Dracula-165307,Paralelo-GPU,4
674,108484931,Dracula-165307,Paralelo-GPU,4
675,63750840,Dracula-165307,Paralelo-GPU,4
676,103239700,Dracula-165307,Paralelo-GPU,4
677,94893580,Dracula-165307,Paralelo-GPU,4
678,62455872,Dracula-165307,Paralelo-GPU,4
679,71247316,Dracula-165307,Paralelo-GPU,4
680,80029521,Dracula-165307,Paralelo-GPU,4
681,77383995,Dracula-165307,Paralelo-GPU,4
682,85523771,Dracula-165307,Paralelo-GPU,4
683,70914490,Dracula-165307,Paralelo-GPU,4
684,160055225,Dracula-165307,Paralelo-GPU,4
685,231484010,Dracula-165307,Paralelo-GPU,4
686,104965283,Dracula-165307,Paralelo-GPU,4
687,71388544,Dracula-165307,Paralelo-GPU,4
688,64688388,Dracula-165307,Paralelo-GPU,4
689,62219545,Dracula-165307,Paralelo-GPU,4
690,61042564,Dracula-165307,Paralelo-GPU,4
691,59811237,Dracula-165307,Paralelo-GPU,4
692,65752636,Dracula-165307,Paralelo-GPU,4
693,62873861,Dracula-165307,Paralelo-GPU,4
694,63106625,Dracula-165307,Paralelo-GPU,4
695,62076355,Dracula-165307,Paralelo-GPU,4
696,66999263,Dracula-165307,Paralelo-GPU,4
697,61927557,Dracula-165307,Paralelo-GPU,4
698,62221042,Dracula-165307,Paralelo-GPU,4
699,62347176,Dracula-165307,Paralelo-GPU,4
700,68901137,Dracula-165307,Paralelo-GPU,4
701,60085906,Dracula-165307,Paralelo-GPU,4
702,63023774,Dracula-165307,Paralelo-GPU,4
703,72850181,Dracula-165307,Paralelo-GPU,4
704,80101609,Dracula-165307,Paralelo-GPU,4
705,63295133,Dracula-165307,Paralelo-GPU,4
706,73198416,Dracula-165307,Paralelo-GPU,4
707,87104687,Dracula-165307,Paralelo-GPU,4
708,84806337,Dracula-165307,Paralelo-GPU,4
709,76853958,Dracula-165307,Paralelo-GPU,4
710,74941993,Dracula-165307,Paralelo-GPU,4
711,68276749,Dracula-165307,Paralelo-GPU,4
712,62145166,Dracula-165307,Paralelo-GPU,4
713,63371059,Dracula-165307,Paralelo-GPU,4
714,71363507,Dracula-165307,Paralelo-GPU,4
715,62865564,Dracula-165307,Paralelo-GPU,4
716,63566348,Dracula-165307,Paralelo-GPU,4
717,64519270,Dracula-165307,Paralelo-GPU,4
718,64996519,Dracula-165307,Paralelo-GPU,4
719,62845140,Dracula-165307,Paralelo-GPU,4
720,62826793,Dracula-165307,Paralelo-GPU,4
721,62963225,Dracula-165307,Paralelo-GPU,4
722,64896164,Dracula-165307,Paralelo-GPU,4
723,62094775,Dracula-165307,Paralelo-GPU,4
724,62104643,Dracula-165307,Paralelo-GPU,4
725,66222667,Dracula-165307,Paralelo-GPU,4
726,71186210,Dracula-165307,Paralelo-GPU,4
727,62119477,Dracula-165307,Paralelo-GPU,4
728,61923615,Dracula-165307,Paralelo-GPU,4
729,62002744,Dracula-165307,Paralelo-GPU,4
730,67820461,Dracula-165307,Paralelo-GPU,4
731,64474666,Dracula-165307,Paralelo-GPU,4
732,61998038,Dracula-165307,Paralelo-GPU,4
733,63464429,Dracula-165307,Paralelo-GPU,4
734,65818278,Dracula-165307,Paralelo-GPU,4
735,65407691,Dracula-165307,Paralelo-GPU,4
736,65054152,Dracula-165307,Paralelo-GPU,4
737,65616166,Dracula-165307,Paralelo-GPU,4
738,67190384,Dracula-165307,Paralelo-GPU,4
739,63950680,Dracula-165307,Paralelo-GPU,4
740,63220413,Dracula-165307,Paralelo-GPU,4
741,75367057,Dracula-165307,Paralelo-GPU,4
742,73072414,Dracula-165307,Paralelo-GPU,4
743,70538217,Dracula-165307,Paralelo-GPU,4
744,65204995,Dracula-165307,Paralelo-GPU,4
745,69700007,Dracula-165307,Paralelo-GPU,4
746,75920979,Dracula-165307,Paralelo-GPU,4
747,65809103,Dracula-165307,Paralelo-GPU,4
748,73610101,Dracula-165307,Paralelo-GPU,4
749,68621656,Dracula-165307,Paralelo-GPU,4
750,68939136,Dracula-165307,Paralelo-GPU,4
751,65092261,Dracula-165307,Paralelo-GPU,4
752,63410233,Dracula-165307,Paralelo-GPU,4
753,62929427,Dracula-165307,Paralelo-GPU,4
754,66843832,Dracula-165307,Paralelo-GPU,4
755,66105500,Dracula-165307,Paralelo-GPU,4
756,62151507,Dracula-165307,Paralelo-GPU,4
757,63853904,Dracula-165307,Paralelo-GPU,4
758,66292481,Dracula-165307,Paralelo-GPU,4
759,64059227,Dracula-165307,Paralelo-GPU,4
760,65928584,Dracula-165307,Paralelo-GPU,4
761,65535507,Dracula-165307,Paralelo-GPU,4
762,70283223,Dracula-165307,Paralelo-GPU,4
763,64227086,Dracula-165307,Paralelo-GPU,4
764,62242096,Dracula-165307,Paralelo-GPU,4
765,73177669,Dracula-165307,Paralelo-GPU,4
766,67788777,Dracula-165307,Paralelo-GPU,4
767,63905133,Dracula-165307,Paralelo-GPU,4
768,65426006,Dracula-165307,Paralelo-GPU,4
769,61865200,Dracula-165307,Paralelo-GPU,4
770,66039799,Dracula-165307,Paralelo-GPU,4
771,62574044,Dracula-165307,Paralelo-GPU,4
772,64606464,Dracula-165307,Paralelo-GPU,4
773,62920699,Dracula-165307,Paralelo-GPU,4
774,95713749,Dracula-165307,Paralelo-GPU,4
775,65331583,Dracula-165307,Paralelo-GPU,4
776,62368052,Dracula-165307,Paralelo-GPU,4
777,61192215,Dracula-165307,Paralelo-GPU,4
778,64945401,Dracula-165307,Paralelo-GPU,4
779,61792996,Dracula-165307,Paralelo-GPU,4
780,66988133,Dracula-165307,Paralelo-GPU,4
781,99463162,Dracula-165307,Paralelo-GPU,4
782,110705732,Dracula-165307,Paralelo-GPU,4
783,88812094,Dracula-165307,Paralelo-GPU,4
784,76148940,Dracula-165307,Paralelo-GPU,4
785,86033260,Dracula-165307,Paralelo-GPU,4
786,87354469,Dracula-165307,Paralelo-GPU,4
787,100377837,Dracula-165307,Paralelo-GPU,4
788,89716161,Dracula-165307,Paralelo-GPU,4
789,77044596,Dracula-165307,Paralelo-GPU,4
790,75471102,Dracula-165307,Paralelo-GPU,4
791,85554019,Dracula-165307,Paralelo-GPU,4
792,94458155,Dracula-165307,Paralelo-GPU,4
793,74493570,Dracula-165307,Paralelo-GPU,4
794,69402055,Dracula-165307,Paralelo-GPU,4
795,70385063,Dracula-165307,Paralelo-GPU,4
796,65612948,Dracula-165307,Paralelo-GPU,4
797,71970821,Dracula-165307,Paralelo-GPU,4
798,78377375,Dracula-165307,Paralelo-GPU,4
799,69435203,Dracula-165307,Paralelo-GPU,4
800,66916734,Dracula-165307,Paralelo-GPU,4
801,74673605,Dracula-165307,Paralelo-GPU,4
802,79883634,Dracula-165307,Paralelo-GPU,4
803,103953199,Dracula-165307,Paralelo-GPU,4
804,117494327,Dracula-165307,Paralelo-GPU,4
805,87791554,Dracula-165307,Paralelo-GPU,4
806,78702483,Dracula-165307,Paralelo-GPU,4
807,69936941,Dracula-165307,Paralelo-GPU,4
808,63688456,Dracula-165307,Paralelo-GPU,4
809,63352607,Dracula-165307,Paralelo-GPU,4
810,64213251,Dracula-165307,Paralelo-GPU,4
811,67477955,Dracula-165307,Paralelo-GPU,4
812,63109521,Dracula-165307,Paralelo-GPU,4
813,72091741,Dracula-165307,Paralelo-GPU,4
814,79618332,Dracula-165307,Paralelo-GPU,4
815,84758875,Dracula-165307,Paralelo-GPU,4
816,73534310,Dracula-165307,Paralelo-GPU,4
817,69204174,Dracula-165307,Paralelo-GPU,4
818,62576600,Dracula-165307,Paralelo-GPU,4
819,69482841,Dracula-165307,Paralelo-GPU,4
820,71117668,Dracula-165307,Paralelo-GPU,4
821,75906317,Dracula-165307,Paralelo-GPU,4
822,67585013,Dracula-165307,Paralelo-GPU,4
823,64794351,Dracula-165307,Paralelo-GPU,4
824,73066118,Dracula-165307,Paralelo-GPU,4
825,63836994,Dracula-165307,Paralelo-GPU,4
826,59096636,Dracula-165307,Paralelo-GPU,4
827,64526532,Dracula-165307,Paralelo-GPU,4
828,60308105,Dracula-165307,Paralelo-GPU,4
829,61830453,Dracula-165307,Paralelo-GPU,4
830,60468229,Dracula-165307,Paralelo-GPU,4
831,65035089,Dracula-165307,Paralelo-GPU,4
832,61700785,Dracula-165307,Paralelo-GPU,4
833,61777594,Dracula-165307,Paralelo-GPU,4
834,64098441,Dracula-165307,Paralelo-GPU,4
835,67314881,Dracula-165307,Paralelo-GPU,4
836,65048004,Dracula-165307,Paralelo-GPU,4
837,68354681,Dracula-165307,Paralelo-GPU,4
838,65335081,Dracula-165307,Paralelo-GPU,4
839,71229859,Dracula-165307,Paralelo-GPU,4
840,63202213,Dracula-165307,Paralelo-GPU,4
841,62448319,Dracula-165307,Paralelo-GPU,4
842,63231599,Dracula-165307,Paralelo-GPU,4
843,68729211,Dracula-165307,Paralelo-GPU,4
844,64248775,Dracula-165307,Paralelo-GPU,4
845,62128521,Dracula-165307,Paralelo-GPU,4
846,62313502,Dracula-165307,Paralelo-GPU,4
847,65302670,Dracula-165307,Paralelo-GPU,4
848,62023434,Dracula-165307,Paralelo-GPU,4
849,71535096,Dracula-165307,Paralelo-GPU,4
850,66543591,Dracula-165307,Paralelo-GPU,4
851,71170465,Dracula-165307,Paralelo-GPU,4
852,63504865,Dracula-165307,Paralelo-GPU,4
853,63419765,Dracula-165307,Paralelo-GPU,4
854,63758964,Dracula-165307,Paralelo-GPU,4
855,62245922,Dracula-165307,Paralelo-GPU,4
856,63129865,Dracula-165307,Paralelo-GPU,4
857,84817273,Dracula-165307,Paralelo-GPU,4
858,82946022,Dracula-165307,Paralelo-GPU,4
859,84409071,Dracula-165307,Paralelo-GPU,4
860,64894821,Dracula-165307,Paralelo-GPU,4
861,73184190,Dracula-165307,Paralelo-GPU,4
862,62494121,Dracula-165307,Paralelo-GPU,4
863,62373130,Dracula-165307,Paralelo-GPU,4
864,64671604,Dracula-165307,Paralelo-GPU,4
865,70751078,Dracula-165307,Paralelo-GPU,4
866,68967724,Dracula-165307,Paralelo-GPU,4
867,68243196,Dracula-165307,Paralelo-GPU,4
868,71967398,Dracula-165307,Paralelo-GPU,4
869,82367285,Dracula-165307,Paralelo-GPU,4
870,79347212,Dracula-165307,Paralelo-GPU,4
871,74562949,Dracula-165307,Paralelo-GPU,4
872,71054651,Dracula-165307,Paralelo-GPU,4
873,67820248,Dracula-165307,Paralelo-GPU,4
874,60698724,Dracula-165307,Paralelo-GPU,4
875,62704189,Dracula-165307,Paralelo-GPU,4
876,60314547,Dracula-165307,Paralelo-GPU,4
877,68036733,Dracula-165307,Paralelo-GPU,4
878,70973514,Dracula-165307,Paralelo-GPU,4
879,76442723,Dracula-165307,Paralelo-GPU,4
880,74135365,Dracula-165307,Paralelo-GPU,4
881,81115193,Dracula-165307,Paralelo-GPU,4
882,69834676,Dracula-165307,Paralelo-GPU,4
883,69333627,Dracula-165307,Paralelo-GPU,4
884,66460410,Dracula-165307,Paralelo-GPU,4
885,68338657,Dracula-165307,Paralelo-GPU,4
886,78365732,Dracula-165307,Paralelo-GPU,4
887,78523884,Dracula-165307,Paralelo-GPU,4
888,77764742,Dracula-165307,Paralelo-GPU,4
889,66411841,Dracula-165307,Paralelo-GPU,4
890,62158783,Dracula-165307,Paralelo-GPU,4
891,73318814,Dracula-165307,Paralelo-GPU,4
892,68034425,Dracula-165307,Paralelo-GPU,4
893,65334039,Dracula-165307,Paralelo-GPU,4
894,66776359,Dracula-165307,Paralelo-GPU,4
895,95920171,Dracula-165307,Paralelo-GPU,4
896,223146891,Dracula-165307,Paralelo-GPU,4
897,119966190,Dracula-165307,Paralelo-GPU,4
898,67745502,Dracula-165307,Paralelo-GPU,4
899,67180130,Dracula-165307,Paralelo-GPU,4
900,63803388,Dracula-165307,Paralelo-GPU,4
901,63047782,Dracula-165307,Paralelo-GPU,4
902,61464015,Dracula-165307,Paralelo-GPU,4
903,64882318,Dracula-165307,Paralelo-GPU,4
904,59292725,Dracula-165307,Paralelo-GPU,4
905,59034586,Dracula-165307,Paralelo-GPU,4
906,60088609,Dracula-165307,Paralelo-GPU,4
907,63460285,Dracula-165307,Paralelo-GPU,4
908,61276501,Dracula-165307,Paralelo-GPU,4
909,61901668,Dracula-165307,Paralelo-GPU,4
910,60709184,Dracula-165307,Paralelo-GPU,4
911,63444681,Dracula-165307,Paralelo-GPU,4
912,61770842,Dracula-165307,Paralelo-GPU,4
913,61018956,Dracula-165307,Paralelo-GPU,4
914,60406574,Dracula-165307,Paralelo-GPU,4
915,72968555,Dracula-165307,Paralelo-GPU,4
916,60409879,Dracula-165307,Paralelo-GPU,4
917,60815407,Dracula-165307,Paralelo-GPU,4
918,63444706,Dracula-165307,Paralelo-GPU,4
919,65989056,Dracula-165307,Paralelo-GPU,4
920,63688537,Dracula-165307,Paralelo-GPU,4
921,62963545,Dracula-165307,Paralelo-GPU,4
922,75162079,Dracula-165307,Paralelo-GPU,4
923,78971991,Dracula-165307,Paralelo-GPU,4
924,60015857,Dracula-165307,Paralelo-GPU,4
925,59495452,Dracula-165307,Paralelo-GPU,4
926,70505353,Dracula-165307,Paralelo-GPU,4
927,62574251,Dracula-165307,Paralelo-GPU,4
928,70508093,Dracula-165307,Paralelo-GPU,4
929,64533497,Dracula-165307,Paralelo-GPU,4
930,65736972,Dracula-165307,Paralelo-GPU,4
931,62998537,Dracula-165307,Paralelo-GPU,4
932,62046280,Dracula-165307,Paralelo-GPU,4
933,62710631,Dracula-165307,Paralelo-GPU,4
934,65228903,Dracula-165307,Paralelo-GPU,4
935,63324099,Dracula-165307,Paralelo-GPU,4
936,61861389,Dracula-165307,Paralelo-GPU,4
937,64328169,Dracula-165307,Paralelo-GPU,4
938,64196331,Dracula-165307,Paralelo-GPU,4
939,61635360,Dracula-165307,Paralelo-GPU,4
940,63515385,Dracula-165307,Paralelo-GPU,4
941,62406052,Dracula-165307,Paralelo-GPU,4
942,68104376,Dracula-165307,Paralelo-GPU,4
943,62210685,Dracula-165307,Paralelo-GPU,4
944,61992209,Dracula-165307,Paralelo-GPU,4
945,63903116,Dracula-165307,Paralelo-GPU,4
946,69539178,Dracula-165307,Paralelo-GPU,4
947,62473306,Dracula-165307,Paralelo-GPU,4
948,63557736,Dracula-165307,Paralelo-GPU,4
949,62637854,Dracula-165307,Paralelo-GPU,4
950,66177588,Dracula-165307,Paralelo-GPU,4
951,63467560,Dracula-165307,Paralelo-GPU,4
952,63132362,Dracula-165307,Paralelo-GPU,4
953,64393910,Dracula-165307,Paralelo-GPU,4
954,66266406,Dracula-165307,Paralelo-GPU,4
955,62855553,Dracula-165307,Paralelo-GPU,4
956,65475962,Dracula-165307,Paralelo-GPU,4
957,62851160,Dracula-165307,Paralelo-GPU,4
958,69940312,Dracula-165307,Paralelo-GPU,4
959,62719145,Dracula-165307,Paralelo-GPU,4
960,62568304,Dracula-165307,Paralelo-GPU,4
961,63845119,Dracula-165307,Paralelo-GPU,4
962,66227781,Dracula-165307,Paralelo-GPU,4
963,75096671,Dracula-165307,Paralelo-GPU,4
964,135763991,Dracula-165307,Paralelo-GPU,4
965,66973013,Dracula-165307,Paralelo-GPU,4
966,72596287,Dracula-165307,Paralelo-GPU,4
967,70098247,Dracula-165307,Paralelo-GPU,4
968,68221881,Dracula-165307,Paralelo-GPU,4
969,60307716,Dracula-165307,Paralelo-GPU,4
970,60496652,Dracula-165307,Paralelo-GPU,4
971,71847994,Dracula-165307,Paralelo-GPU,4
972,62018526,Dracula-165307,Paralelo-GPU,4
973,61674952,Dracula-165307,Paralelo-GPU,4
974,62343767,Dracula-165307,Paralelo-GPU,4
975,66004956,Dracula-165307,Paralelo-GPU,4
976,63667745,Dracula-165307,Paralelo-GPU,4
977,61231580,Dracula-165307,Paralelo-GPU,4
978,63031637,Dracula-165307,Paralelo-GPU,4
979,66687168,Dracula-165307,Paralelo-GPU,4
980,62116154,Dracula-165307,Paralelo-GPU,4
981,62326085,Dracula-165307,Paralelo-GPU,4
982,65989499,Dracula-165307,Paralelo-GPU,4
983,66411958,Dracula-165307,Paralelo-GPU,4
984,74999278,Dracula-165307,Paralelo-GPU,4
985,69704642,Dracula-165307,Paralelo-GPU,4
986,71020694,Dracula-165307,Paralelo-GPU,4
987,94094535,Dracula-165307,Paralelo-GPU,4
988,71359619,Dracula-165307,Paralelo-GPU,4
989,70813494,Dracula-165307,Paralelo-GPU,4
990,69144559,Dracula-165307,Paralelo-GPU,4
991,68208655,Dracula-165307,Paralelo-GPU,4
992,86911712,Dracula-165307,Paralelo-GPU,4
993,79706820,Dracula-165307,Paralelo-GPU,4
994,71131256,Dracula-165307,Paralelo-GPU,4
995,72360566,Dracula-165307,Paralelo-GPU,4
996,69252358,Dracula-165307,Paralelo-GPU,4
997,71474673,Dracula-165307,Paralelo-GPU,4
998,75278574,Dracula-165307,Paralelo-GPU,4
999,65435180,Dracula-165307,Paralelo-GPU,4
1000,62068380,Dracula-165307,Paralelo-GPU,4

75277301,340
